Linha,010
Tabela,2
num,ponto,horario
190176,RUA TAPAJOS N.1000,05:58
121012,PREFEITURA (SENTIDO HORARIO),06:03
140187,P.U.C. (SENTIDO HORARIO),06:25
121012,PREFEITURA (SENTIDO HORARIO),07:03
140187,P.U.C. (SENTIDO HORARIO),07:38
121012,PREFEITURA (SENTIDO HORARIO),08:30
140187,P.U.C. (SENTIDO HORARIO),09:06
121012,PREFEITURA (SENTIDO HORARIO),09:50
140187,P.U.C. (SENTIDO HORARIO),10:18
121012,PREFEITURA (SENTIDO HORARIO),11:00
140187,P.U.C. (SENTIDO HORARIO),11:26
121012,PREFEITURA (SENTIDO HORARIO),12:08
140187,P.U.C. (SENTIDO HORARIO),12:38
121012,PREFEITURA (SENTIDO HORARIO),13:20
140187,P.U.C. (SENTIDO HORARIO),13:48
121012,PREFEITURA (SENTIDO HORARIO),14:30
140187,P.U.C. (SENTIDO HORARIO),14:58
121012,PREFEITURA (SENTIDO HORARIO),15:40
140187,P.U.C. (SENTIDO HORARIO),16:06
121012,PREFEITURA (SENTIDO HORARIO),16:48
140187,P.U.C. (SENTIDO HORARIO),17:16
121012,PREFEITURA (SENTIDO HORARIO),18:04
140187,P.U.C. (SENTIDO HORARIO),18:40
