Linha,232
Tabela,003
num,ponto,horario
120990,BAIRRO ALIANCA,05:52
105903,TERMINAL SANTA CANDIDA,06:12
120990,BAIRRO ALIANCA,06:30
105903,TERMINAL SANTA CANDIDA,06:50
120990,BAIRRO ALIANCA,07:08
105903,TERMINAL SANTA CANDIDA,07:28
120990,BAIRRO ALIANCA,07:46
105903,TERMINAL SANTA CANDIDA,08:10
120990,BAIRRO ALIANCA,08:27
105903,TERMINAL SANTA CANDIDA,08:50
120990,BAIRRO ALIANCA,09:07
105903,TERMINAL SANTA CANDIDA,09:30
120990,BAIRRO ALIANCA,09:47
105903,TERMINAL SANTA CANDIDA,10:10
120990,BAIRRO ALIANCA,10:27
105903,TERMINAL SANTA CANDIDA,10:50
120990,BAIRRO ALIANCA,11:07
105903,TERMINAL SANTA CANDIDA,11:30
120990,BAIRRO ALIANCA,11:47
105903,TERMINAL SANTA CANDIDA,12:10
120990,BAIRRO ALIANCA,12:27
105903,TERMINAL SANTA CANDIDA,12:50
120990,BAIRRO ALIANCA,13:07
105903,TERMINAL SANTA CANDIDA,13:30
120990,BAIRRO ALIANCA,13:47
105903,TERMINAL SANTA CANDIDA,14:10
120990,BAIRRO ALIANCA,14:27
105903,TERMINAL SANTA CANDIDA,14:50
120990,BAIRRO ALIANCA,15:07
105903,TERMINAL SANTA CANDIDA,15:30
120990,BAIRRO ALIANCA,15:47
105903,TERMINAL SANTA CANDIDA,16:10
120990,BAIRRO ALIANCA,16:27
105903,TERMINAL SANTA CANDIDA,16:50
120990,BAIRRO ALIANCA,17:07
105903,TERMINAL SANTA CANDIDA,17:29
120990,BAIRRO ALIANCA,17:46
105903,TERMINAL SANTA CANDIDA,18:08
120990,BAIRRO ALIANCA,18:26
105903,TERMINAL SANTA CANDIDA,18:46
120990,BAIRRO ALIANCA,19:03
105903,TERMINAL SANTA CANDIDA,19:21
120990,BAIRRO ALIANCA,19:41
105903,TERMINAL SANTA CANDIDA,20:00
120990,BAIRRO ALIANCA,20:18
105903,TERMINAL SANTA CANDIDA,20:37
120990,BAIRRO ALIANCA,20:54
105903,TERMINAL SANTA CANDIDA,21:11
120990,BAIRRO ALIANCA,21:28
105903,TERMINAL SANTA CANDIDA,21:45
120990,BAIRRO ALIANCA,22:02
105903,TERMINAL SANTA CANDIDA,22:19
120990,BAIRRO ALIANCA,22:36
105903,TERMINAL SANTA CANDIDA,22:53
120990,BAIRRO ALIANCA,23:10
105903,TERMINAL SANTA CANDIDA,23:27
120990,BAIRRO ALIANCA,23:44
105903,TERMINAL SANTA CANDIDA,00:01
120990,BAIRRO ALIANCA,00:18
105903,TERMINAL SANTA CANDIDA,00:35
120990,BAIRRO ALIANCA,00:49
