Linha,232
Tabela,1
num,ponto,horario
120990,BAIRRO ALIANCA,05:04
105903,TERMINAL SANTA CANDIDA,05:24
120990,BAIRRO ALIANCA,05:40
105903,TERMINAL SANTA CANDIDA,05:59
120990,BAIRRO ALIANCA,06:14
105903,TERMINAL SANTA CANDIDA,06:34
120990,BAIRRO ALIANCA,06:51
105903,TERMINAL SANTA CANDIDA,07:12
120990,BAIRRO ALIANCA,07:29
105903,TERMINAL SANTA CANDIDA,07:53
120990,BAIRRO ALIANCA,08:10
105903,TERMINAL SANTA CANDIDA,08:30
120990,BAIRRO ALIANCA,08:47
105903,TERMINAL SANTA CANDIDA,09:10
120990,BAIRRO ALIANCA,09:27
105903,TERMINAL SANTA CANDIDA,09:50
120990,BAIRRO ALIANCA,10:07
105903,TERMINAL SANTA CANDIDA,10:30
120990,BAIRRO ALIANCA,10:47
105903,TERMINAL SANTA CANDIDA,11:10
120990,BAIRRO ALIANCA,11:27
105903,TERMINAL SANTA CANDIDA,11:50
120990,BAIRRO ALIANCA,12:07
105903,TERMINAL SANTA CANDIDA,12:30
120990,BAIRRO ALIANCA,12:47
105903,TERMINAL SANTA CANDIDA,13:10
120990,BAIRRO ALIANCA,13:27
105903,TERMINAL SANTA CANDIDA,13:50
120990,BAIRRO ALIANCA,14:07
105903,TERMINAL SANTA CANDIDA,14:30
120990,BAIRRO ALIANCA,14:47
105903,TERMINAL SANTA CANDIDA,15:10
120990,BAIRRO ALIANCA,15:27
105903,TERMINAL SANTA CANDIDA,15:50
120990,BAIRRO ALIANCA,16:07
105903,TERMINAL SANTA CANDIDA,16:30
120990,BAIRRO ALIANCA,16:47
105903,TERMINAL SANTA CANDIDA,17:07
120990,BAIRRO ALIANCA,17:24
105903,TERMINAL SANTA CANDIDA,17:43
120990,BAIRRO ALIANCA,18:01
105903,TERMINAL SANTA CANDIDA,18:19
120990,BAIRRO ALIANCA,18:37
105903,TERMINAL SANTA CANDIDA,18:56
120990,BAIRRO ALIANCA,19:13
105903,TERMINAL SANTA CANDIDA,19:30
120990,BAIRRO ALIANCA,19:47
105903,TERMINAL SANTA CANDIDA,20:04
120990,BAIRRO ALIANCA,20:20
105903,TERMINAL SANTA CANDIDA,20:37
120990,BAIRRO ALIANCA,20:53
105903,TERMINAL SANTA CANDIDA,21:10
120990,BAIRRO ALIANCA,21:26
105903,TERMINAL SANTA CANDIDA,21:43
120990,BAIRRO ALIANCA,21:59
105903,TERMINAL SANTA CANDIDA,22:16
120990,BAIRRO ALIANCA,22:32
105903,TERMINAL SANTA CANDIDA,22:49
120990,BAIRRO ALIANCA,23:05
105903,TERMINAL SANTA CANDIDA,23:22
120990,BAIRRO ALIANCA,23:38
105903,TERMINAL SANTA CANDIDA,23:55
120990,BAIRRO ALIANCA,00:11
105903,TERMINAL SANTA CANDIDA,00:30
120990,BAIRRO ALIANCA,00:44
