Linha,222
Tabela,002
num,ponto,horario
130929,BAIRRO VILA ESPERANCA (CIRCULAR),05:27
104205,TERMINAL BOA VISTA,05:54
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:06
104205,TERMINAL BOA VISTA,06:36
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:48
104205,TERMINAL BOA VISTA,07:28
130929,BAIRRO VILA ESPERANCA (CIRCULAR),07:48
104205,TERMINAL BOA VISTA,08:25
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:42
104205,TERMINAL BOA VISTA,09:17
130929,BAIRRO VILA ESPERANCA (CIRCULAR),09:34
104205,TERMINAL BOA VISTA,10:09
130929,BAIRRO VILA ESPERANCA (CIRCULAR),10:26
104205,TERMINAL BOA VISTA,11:01
130929,BAIRRO VILA ESPERANCA (CIRCULAR),11:18
104205,TERMINAL BOA VISTA,11:53
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:11
104205,TERMINAL BOA VISTA,12:46
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:06
104205,TERMINAL BOA VISTA,13:41
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:59
104205,TERMINAL BOA VISTA,14:34
130929,BAIRRO VILA ESPERANCA (CIRCULAR),14:52
104205,TERMINAL BOA VISTA,15:30
130929,BAIRRO VILA ESPERANCA (CIRCULAR),15:52
104205,TERMINAL BOA VISTA,16:32
130929,BAIRRO VILA ESPERANCA (CIRCULAR),16:55
104205,TERMINAL BOA VISTA,17:35
130929,BAIRRO VILA ESPERANCA (CIRCULAR),18:05
104205,TERMINAL BOA VISTA,18:43
130929,BAIRRO VILA ESPERANCA (CIRCULAR),19:06
