Linha,222
Tabela,003
num,ponto,horario
130929,BAIRRO VILA ESPERANCA (CIRCULAR),07:07
104205,TERMINAL BOA VISTA,07:51
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:11
104205,TERMINAL BOA VISTA,08:51
130929,BAIRRO VILA ESPERANCA (CIRCULAR),09:08
104205,TERMINAL BOA VISTA,09:43
130929,BAIRRO VILA ESPERANCA (CIRCULAR),10:00
104205,TERMINAL BOA VISTA,10:35
130929,BAIRRO VILA ESPERANCA (CIRCULAR),10:52
104205,TERMINAL BOA VISTA,11:27
130929,BAIRRO VILA ESPERANCA (CIRCULAR),11:44
104205,TERMINAL BOA VISTA,12:19
130929,BAIRRO VILA ESPERANCA (CIRCULAR),12:38
104205,TERMINAL BOA VISTA,13:13
130929,BAIRRO VILA ESPERANCA (CIRCULAR),13:33
104205,TERMINAL BOA VISTA,14:08
130929,BAIRRO VILA ESPERANCA (CIRCULAR),14:26
104205,TERMINAL BOA VISTA,15:02
130929,BAIRRO VILA ESPERANCA (CIRCULAR),15:20
104205,TERMINAL BOA VISTA,16:12
130929,BAIRRO VILA ESPERANCA (CIRCULAR),16:34
104205,TERMINAL BOA VISTA,17:14
130929,BAIRRO VILA ESPERANCA (CIRCULAR),17:40
104205,TERMINAL BOA VISTA,18:20
130929,BAIRRO VILA ESPERANCA (CIRCULAR),18:49
104205,TERMINAL BOA VISTA,19:31
130929,BAIRRO VILA ESPERANCA (CIRCULAR),19:49
104205,TERMINAL BOA VISTA,20:23
130929,BAIRRO VILA ESPERANCA (CIRCULAR),20:37
104205,TERMINAL BOA VISTA,21:07
130929,BAIRRO VILA ESPERANCA (CIRCULAR),21:21
104205,TERMINAL BOA VISTA,21:51
130929,BAIRRO VILA ESPERANCA (CIRCULAR),22:05
104205,TERMINAL BOA VISTA,22:34
130929,BAIRRO VILA ESPERANCA (CIRCULAR),22:48
104205,TERMINAL BOA VISTA,23:15
130929,BAIRRO VILA ESPERANCA (CIRCULAR),23:29
104205,TERMINAL BOA VISTA,23:55
130929,BAIRRO VILA ESPERANCA (CIRCULAR),00:08
104205,TERMINAL BOA VISTA,00:33
130929,BAIRRO VILA ESPERANCA (CIRCULAR),00:45
