Linha,222
Tabela,003-1
num,ponto,horario
130929,BAIRRO VILA ESPERANCA (CIRCULAR),06:42
104205,TERMINAL BOA VISTA,07:17
130929,BAIRRO VILA ESPERANCA (CIRCULAR),07:33
104205,TERMINAL BOA VISTA,08:11
130929,BAIRRO VILA ESPERANCA (CIRCULAR),08:28
