Linha,040
Tabela,007
num,ponto,horario
105211,TERMINAL CIC/TERM.PINHEIRINHO,05:26
105718,TERMINAL PINHEIRINHO,05:46
105206,TERMINAL CIC/TERM.FAZENDINHA,05:56
105316,TERM.FAZENDINHA/TERM.C.COMPRID,06:13
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,06:34
106001,TERMINAL SANTA FELICIDADE,07:00
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,07:23
105309,TERM.FAZENDINHA/TERM. CIC,07:42
105211,TERMINAL CIC/TERM.PINHEIRINHO,08:00
105718,TERMINAL PINHEIRINHO,08:15
105206,TERMINAL CIC/TERM.FAZENDINHA,08:25
105316,TERM.FAZENDINHA/TERM.C.COMPRID,08:43
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,09:04
106001,TERMINAL SANTA FELICIDADE,09:30
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,09:54
105309,TERM.FAZENDINHA/TERM. CIC,10:16
105211,TERMINAL CIC/TERM.PINHEIRINHO,10:35
105718,TERMINAL PINHEIRINHO,10:50
105206,TERMINAL CIC/TERM.FAZENDINHA,11:00
105316,TERM.FAZENDINHA/TERM.C.COMPRID,11:19
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,11:44
106001,TERMINAL SANTA FELICIDADE,12:10
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,12:34
105309,TERM.FAZENDINHA/TERM. CIC,12:56
105211,TERMINAL CIC/TERM.PINHEIRINHO,13:15
105718,TERMINAL PINHEIRINHO,13:30
105206,TERMINAL CIC/TERM.FAZENDINHA,13:40
105316,TERM.FAZENDINHA/TERM.C.COMPRID,13:59
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,14:24
106001,TERMINAL SANTA FELICIDADE,14:50
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,15:14
105309,TERM.FAZENDINHA/TERM. CIC,15:36
105211,TERMINAL CIC/TERM.PINHEIRINHO,15:55
105718,TERMINAL PINHEIRINHO,16:10
105206,TERMINAL CIC/TERM.FAZENDINHA,16:20
105316,TERM.FAZENDINHA/TERM.C.COMPRID,16:39
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,17:04
106001,TERMINAL SANTA FELICIDADE,17:30
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,17:54
105309,TERM.FAZENDINHA/TERM. CIC,18:16
105211,TERMINAL CIC/TERM.PINHEIRINHO,18:34
105718,TERMINAL PINHEIRINHO,18:58
105206,TERMINAL CIC/TERM.FAZENDINHA,19:08
105316,TERM.FAZENDINHA/TERM.C.COMPRID,19:27
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,19:47
106001,TERMINAL SANTA FELICIDADE,20:10
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,20:32
105309,TERM.FAZENDINHA/TERM. CIC,20:50
105211,TERMINAL CIC/TERM.PINHEIRINHO,21:07
105718,TERMINAL PINHEIRINHO,21:21
105206,TERMINAL CIC/TERM.FAZENDINHA,21:31
105316,TERM.FAZENDINHA/TERM.C.COMPRID,21:45
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,22:05
106001,TERMINAL SANTA FELICIDADE,22:28
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,22:50
105309,TERM.FAZENDINHA/TERM. CIC,23:08
105211,TERMINAL CIC/TERM.PINHEIRINHO,23:25
105718,TERMINAL PINHEIRINHO,23:40
105206,TERMINAL CIC/TERM.FAZENDINHA,23:49
105316,TERM.FAZENDINHA/TERM.C.COMPRID,00:03
