Linha,826
Tabela,005
num,ponto,horario
104615,TERMINAL CAMPO COMPRIDO,05:40
105006,TERM. CAIUA SENTIDO CIC,06:00
105205,TERMINAL CIC,06:20
105008,TERM.CAIUA SENTIDO TERM.C.COMP,06:39
104615,TERMINAL CAMPO COMPRIDO,06:59
105006,TERM. CAIUA SENTIDO CIC,07:19
105205,TERMINAL CIC,07:38
105008,TERM.CAIUA SENTIDO TERM.C.COMP,07:57
104615,TERMINAL CAMPO COMPRIDO,08:22
105006,TERM. CAIUA SENTIDO CIC,08:43
105205,TERMINAL CIC,09:01
105008,TERM.CAIUA SENTIDO TERM.C.COMP,09:18
104615,TERMINAL CAMPO COMPRIDO,09:35
105006,TERM. CAIUA SENTIDO CIC,09:53
105205,TERMINAL CIC,10:11
105008,TERM.CAIUA SENTIDO TERM.C.COMP,10:28
104615,TERMINAL CAMPO COMPRIDO,10:46
105006,TERM. CAIUA SENTIDO CIC,11:03
105205,TERMINAL CIC,11:21
105008,TERM.CAIUA SENTIDO TERM.C.COMP,11:38
104615,TERMINAL CAMPO COMPRIDO,11:56
105006,TERM. CAIUA SENTIDO CIC,12:13
105205,TERMINAL CIC,12:31
105008,TERM.CAIUA SENTIDO TERM.C.COMP,12:48
104615,TERMINAL CAMPO COMPRIDO,13:06
105006,TERM. CAIUA SENTIDO CIC,13:23
105205,TERMINAL CIC,13:41
105008,TERM.CAIUA SENTIDO TERM.C.COMP,13:58
104615,TERMINAL CAMPO COMPRIDO,14:17
105006,TERM. CAIUA SENTIDO CIC,14:34
105205,TERMINAL CIC,14:52
105008,TERM.CAIUA SENTIDO TERM.C.COMP,15:10
104615,TERMINAL CAMPO COMPRIDO,15:29
105006,TERM. CAIUA SENTIDO CIC,15:46
105205,TERMINAL CIC,16:04
105008,TERM.CAIUA SENTIDO TERM.C.COMP,16:22
104615,TERMINAL CAMPO COMPRIDO,16:47
105006,TERM. CAIUA SENTIDO CIC,17:08
105205,TERMINAL CIC,17:29
105008,TERM.CAIUA SENTIDO TERM.C.COMP,17:50
104615,TERMINAL CAMPO COMPRIDO,18:15
105006,TERM. CAIUA SENTIDO CIC,18:37
105205,TERMINAL CIC,18:59
105008,TERM.CAIUA SENTIDO TERM.C.COMP,19:20
