Linha,826
Tabela,007
num,ponto,horario
104615,TERMINAL CAMPO COMPRIDO,05:50
105006,TERM. CAIUA SENTIDO CIC,06:10
105205,TERMINAL CIC,06:30
105008,TERM.CAIUA SENTIDO TERM.C.COMP,06:51
104615,TERMINAL CAMPO COMPRIDO,07:13
105006,TERM. CAIUA SENTIDO CIC,07:33
105205,TERMINAL CIC,07:55
105008,TERM.CAIUA SENTIDO TERM.C.COMP,08:13
104615,TERMINAL CAMPO COMPRIDO,08:42
105006,TERM. CAIUA SENTIDO CIC,08:59
105205,TERMINAL CIC,09:17
105008,TERM.CAIUA SENTIDO TERM.C.COMP,09:35
104615,TERMINAL CAMPO COMPRIDO,09:59
105006,TERM. CAIUA SENTIDO CIC,10:17
105205,TERMINAL CIC,10:35
105008,TERM.CAIUA SENTIDO TERM.C.COMP,10:53
104615,TERMINAL CAMPO COMPRIDO,11:19
105006,TERM. CAIUA SENTIDO CIC,11:37
105205,TERMINAL CIC,11:55
105008,TERM.CAIUA SENTIDO TERM.C.COMP,12:13
104615,TERMINAL CAMPO COMPRIDO,12:40
105006,TERM. CAIUA SENTIDO CIC,12:58
105205,TERMINAL CIC,13:16
105008,TERM.CAIUA SENTIDO TERM.C.COMP,13:34
104615,TERMINAL CAMPO COMPRIDO,14:01
105006,TERM. CAIUA SENTIDO CIC,14:19
105205,TERMINAL CIC,14:37
105008,TERM.CAIUA SENTIDO TERM.C.COMP,14:55
104615,TERMINAL CAMPO COMPRIDO,15:22
105006,TERM. CAIUA SENTIDO CIC,15:40
105205,TERMINAL CIC,15:58
105008,TERM.CAIUA SENTIDO TERM.C.COMP,16:16
104615,TERMINAL CAMPO COMPRIDO,16:41
105006,TERM. CAIUA SENTIDO CIC,17:03
105205,TERMINAL CIC,17:25
105008,TERM.CAIUA SENTIDO TERM.C.COMP,17:49
104615,TERMINAL CAMPO COMPRIDO,18:16
105006,TERM. CAIUA SENTIDO CIC,18:41
105205,TERMINAL CIC,19:05
105008,TERM.CAIUA SENTIDO TERM.C.COMP,19:28
104615,TERMINAL CAMPO COMPRIDO,19:48
105006,TERM. CAIUA SENTIDO CIC,20:06
