Linha,680
Tabela,002-1
num,ponto,horario
171089,TERMINAL TATUQUARA,05:05
105723,TERMINAL PINHEIRINHO,05:40
171089,TERMINAL TATUQUARA,06:10
105723,TERMINAL PINHEIRINHO,06:54
171089,TERMINAL TATUQUARA,07:26
