Linha,680
Tabela,5-2
num,ponto,horario
171089,TERMINAL TATUQUARA,16:39
105723,TERMINAL PINHEIRINHO,17:21
171089,TERMINAL TATUQUARA,18:01
105723,TERMINAL PINHEIRINHO,18:45
