Linha,772
Tabela,002
num,ponto,horario
631028,RUA LOTUS,05:30
631008,BAIRRO TUPY,05:35
631030,CATRACA (SENTIDO TERMINAL),05:44
105914,TERMINAL PINHEIRINHO,06:19
631033,CATRACA (SENTIDO BAIRRO),06:44
631008,BAIRRO TUPY,06:55
631030,CATRACA (SENTIDO TERMINAL),07:04
105914,TERMINAL PINHEIRINHO,07:39
631033,CATRACA (SENTIDO BAIRRO),08:04
631008,BAIRRO TUPY,08:15
631030,CATRACA (SENTIDO TERMINAL),08:24
105914,TERMINAL PINHEIRINHO,08:59
631033,CATRACA (SENTIDO BAIRRO),09:24
631008,BAIRRO TUPY,09:35
631030,CATRACA (SENTIDO TERMINAL),09:44
105914,TERMINAL PINHEIRINHO,10:19
631033,CATRACA (SENTIDO BAIRRO),10:44
631008,BAIRRO TUPY,10:55
631030,CATRACA (SENTIDO TERMINAL),11:04
105914,TERMINAL PINHEIRINHO,11:39
631033,CATRACA (SENTIDO BAIRRO),12:04
631008,BAIRRO TUPY,12:15
631030,CATRACA (SENTIDO TERMINAL),12:24
105914,TERMINAL PINHEIRINHO,12:59
631033,CATRACA (SENTIDO BAIRRO),13:24
631008,BAIRRO TUPY,13:35
631030,CATRACA (SENTIDO TERMINAL),13:44
105914,TERMINAL PINHEIRINHO,14:19
631033,CATRACA (SENTIDO BAIRRO),14:44
631008,BAIRRO TUPY,14:55
631030,CATRACA (SENTIDO TERMINAL),15:04
105914,TERMINAL PINHEIRINHO,15:39
631033,CATRACA (SENTIDO BAIRRO),16:04
631008,BAIRRO TUPY,16:15
631030,CATRACA (SENTIDO TERMINAL),16:24
105914,TERMINAL PINHEIRINHO,16:59
631033,CATRACA (SENTIDO BAIRRO),17:24
631008,BAIRRO TUPY,17:35
631030,CATRACA (SENTIDO TERMINAL),17:44
105914,TERMINAL PINHEIRINHO,18:19
631033,CATRACA (SENTIDO BAIRRO),18:44
631008,BAIRRO TUPY,18:55
631030,CATRACA (SENTIDO TERMINAL),19:04
105914,TERMINAL PINHEIRINHO,19:39
631033,CATRACA (SENTIDO BAIRRO),20:04
631008,BAIRRO TUPY,20:15
631030,CATRACA (SENTIDO TERMINAL),20:24
105914,TERMINAL PINHEIRINHO,20:59
631033,CATRACA (SENTIDO BAIRRO),21:24
631008,BAIRRO TUPY,21:35
631030,CATRACA (SENTIDO TERMINAL),21:44
105914,TERMINAL PINHEIRINHO,22:18
631033,CATRACA (SENTIDO BAIRRO),22:43
631008,BAIRRO TUPY,22:54
631030,CATRACA (SENTIDO TERMINAL),23:03
105914,TERMINAL PINHEIRINHO,23:36
631033,CATRACA (SENTIDO BAIRRO),00:01
