Linha,625
Tabela,006-1
num,ponto,horario
106112,TERMINAL SITIO CERCADO,05:55
104812,TERMINAL CAPAO RASO,06:25
106112,TERMINAL SITIO CERCADO,06:55
104812,TERMINAL CAPAO RASO,07:30
106112,TERMINAL SITIO CERCADO,08:02
