Linha,625
Tabela,005
num,ponto,horario
106112,TERMINAL SITIO CERCADO,05:35
104812,TERMINAL CAPAO RASO,06:04
106112,TERMINAL SITIO CERCADO,06:35
104812,TERMINAL CAPAO RASO,07:09
106112,TERMINAL SITIO CERCADO,07:39
104812,TERMINAL CAPAO RASO,08:14
106112,TERMINAL SITIO CERCADO,08:50
104812,TERMINAL CAPAO RASO,09:24
106112,TERMINAL SITIO CERCADO,09:56
104812,TERMINAL CAPAO RASO,10:30
106112,TERMINAL SITIO CERCADO,11:02
104812,TERMINAL CAPAO RASO,11:36
106112,TERMINAL SITIO CERCADO,12:08
104812,TERMINAL CAPAO RASO,12:42
106112,TERMINAL SITIO CERCADO,13:14
104812,TERMINAL CAPAO RASO,13:48
106112,TERMINAL SITIO CERCADO,14:20
104812,TERMINAL CAPAO RASO,14:54
106112,TERMINAL SITIO CERCADO,15:27
104812,TERMINAL CAPAO RASO,16:01
106112,TERMINAL SITIO CERCADO,16:34
104812,TERMINAL CAPAO RASO,17:10
106112,TERMINAL SITIO CERCADO,17:50
104812,TERMINAL CAPAO RASO,18:26
106112,TERMINAL SITIO CERCADO,19:04
104812,TERMINAL CAPAO RASO,19:39
106112,TERMINAL SITIO CERCADO,20:10
104812,TERMINAL CAPAO RASO,20:40
106112,TERMINAL SITIO CERCADO,21:12
104812,TERMINAL CAPAO RASO,21:41
106112,TERMINAL SITIO CERCADO,22:13
104812,TERMINAL CAPAO RASO,22:42
106112,TERMINAL SITIO CERCADO,23:14
104812,TERMINAL CAPAO RASO,23:44
106112,TERMINAL SITIO CERCADO,00:12
