Linha,625
Tabela,002-1
num,ponto,horario
106112,TERMINAL SITIO CERCADO,05:15
104812,TERMINAL CAPAO RASO,05:42
106112,TERMINAL SITIO CERCADO,06:15
104812,TERMINAL CAPAO RASO,06:47
106112,TERMINAL SITIO CERCADO,07:17
104812,TERMINAL CAPAO RASO,07:52
106112,TERMINAL SITIO CERCADO,08:25
