Linha,625
Tabela,002-2
num,ponto,horario
104812,TERMINAL CAPAO RASO,16:46
106112,TERMINAL SITIO CERCADO,17:26
104812,TERMINAL CAPAO RASO,18:02
106112,TERMINAL SITIO CERCADO,18:39
104812,TERMINAL CAPAO RASO,19:15
106112,TERMINAL SITIO CERCADO,19:49
104812,TERMINAL CAPAO RASO,20:20
106112,TERMINAL SITIO CERCADO,20:52
104812,TERMINAL CAPAO RASO,21:21
106112,TERMINAL SITIO CERCADO,21:53
104812,TERMINAL CAPAO RASO,22:22
106112,TERMINAL SITIO CERCADO,22:53
104812,TERMINAL CAPAO RASO,23:23
