Linha,657
Tabela,001
num,ponto,horario
150482,BAIRRO JARDIM ESMERALDA,05:34
104814,TERMINAL CAPAO RASO,05:52
150482,BAIRRO JARDIM ESMERALDA,06:09
104814,TERMINAL CAPAO RASO,06:27
150482,BAIRRO JARDIM ESMERALDA,06:44
104814,TERMINAL CAPAO RASO,07:02
150482,BAIRRO JARDIM ESMERALDA,07:19
104814,TERMINAL CAPAO RASO,07:37
150482,BAIRRO JARDIM ESMERALDA,07:56
104814,TERMINAL CAPAO RASO,08:14
150482,BAIRRO JARDIM ESMERALDA,08:33
104814,TERMINAL CAPAO RASO,08:51
150482,BAIRRO JARDIM ESMERALDA,09:10
104814,TERMINAL CAPAO RASO,09:28
150482,BAIRRO JARDIM ESMERALDA,09:47
104814,TERMINAL CAPAO RASO,10:05
150482,BAIRRO JARDIM ESMERALDA,10:24
104814,TERMINAL CAPAO RASO,10:42
150482,BAIRRO JARDIM ESMERALDA,11:01
104814,TERMINAL CAPAO RASO,11:19
150482,BAIRRO JARDIM ESMERALDA,11:38
104814,TERMINAL CAPAO RASO,11:56
150482,BAIRRO JARDIM ESMERALDA,12:15
104814,TERMINAL CAPAO RASO,12:33
150482,BAIRRO JARDIM ESMERALDA,12:52
104814,TERMINAL CAPAO RASO,13:10
150482,BAIRRO JARDIM ESMERALDA,13:29
104814,TERMINAL CAPAO RASO,13:47
150482,BAIRRO JARDIM ESMERALDA,14:06
104814,TERMINAL CAPAO RASO,14:24
150482,BAIRRO JARDIM ESMERALDA,14:43
104814,TERMINAL CAPAO RASO,15:01
150482,BAIRRO JARDIM ESMERALDA,15:20
104814,TERMINAL CAPAO RASO,15:38
150482,BAIRRO JARDIM ESMERALDA,15:57
104814,TERMINAL CAPAO RASO,16:15
150482,BAIRRO JARDIM ESMERALDA,16:34
104814,TERMINAL CAPAO RASO,16:52
150482,BAIRRO JARDIM ESMERALDA,17:11
104814,TERMINAL CAPAO RASO,17:29
150482,BAIRRO JARDIM ESMERALDA,17:48
104814,TERMINAL CAPAO RASO,18:06
150482,BAIRRO JARDIM ESMERALDA,18:24
104814,TERMINAL CAPAO RASO,18:45
150482,BAIRRO JARDIM ESMERALDA,19:03
104814,TERMINAL CAPAO RASO,19:21
150482,BAIRRO JARDIM ESMERALDA,19:39
104814,TERMINAL CAPAO RASO,19:57
150482,BAIRRO JARDIM ESMERALDA,20:15
104814,TERMINAL CAPAO RASO,20:33
150482,BAIRRO JARDIM ESMERALDA,20:51
104814,TERMINAL CAPAO RASO,21:09
150482,BAIRRO JARDIM ESMERALDA,21:27
104814,TERMINAL CAPAO RASO,21:45
150482,BAIRRO JARDIM ESMERALDA,22:03
104814,TERMINAL CAPAO RASO,22:21
150482,BAIRRO JARDIM ESMERALDA,22:39
104814,TERMINAL CAPAO RASO,22:57
150482,BAIRRO JARDIM ESMERALDA,23:15
104814,TERMINAL CAPAO RASO,23:33
150482,BAIRRO JARDIM ESMERALDA,23:51
104814,TERMINAL CAPAO RASO,00:08
