Linha,343
Tabela,1
num,ponto,horario
130308,BAIRRO PARAISO,05:40
104013,TERMINAL BAIRRO ALTO,05:55
130308,BAIRRO PARAISO,06:03
104013,TERMINAL BAIRRO ALTO,06:18
130308,BAIRRO PARAISO,06:26
104013,TERMINAL BAIRRO ALTO,06:41
130308,BAIRRO PARAISO,06:49
104013,TERMINAL BAIRRO ALTO,07:04
130308,BAIRRO PARAISO,07:12
104013,TERMINAL BAIRRO ALTO,07:26
130308,BAIRRO PARAISO,07:34
104013,TERMINAL BAIRRO ALTO,07:48
130308,BAIRRO PARAISO,07:56
104013,TERMINAL BAIRRO ALTO,08:10
130308,BAIRRO PARAISO,08:18
104013,TERMINAL BAIRRO ALTO,08:32
130308,BAIRRO PARAISO,08:40
104013,TERMINAL BAIRRO ALTO,08:55
130308,BAIRRO PARAISO,09:05
104013,TERMINAL BAIRRO ALTO,09:20
130308,BAIRRO PARAISO,09:30
104013,TERMINAL BAIRRO ALTO,09:45
130308,BAIRRO PARAISO,09:55
104013,TERMINAL BAIRRO ALTO,10:10
130308,BAIRRO PARAISO,10:20
104013,TERMINAL BAIRRO ALTO,10:35
130308,BAIRRO PARAISO,10:45
104013,TERMINAL BAIRRO ALTO,11:00
130308,BAIRRO PARAISO,11:10
104013,TERMINAL BAIRRO ALTO,11:25
130308,BAIRRO PARAISO,11:35
104013,TERMINAL BAIRRO ALTO,11:50
130308,BAIRRO PARAISO,12:00
104013,TERMINAL BAIRRO ALTO,12:15
130308,BAIRRO PARAISO,12:25
104013,TERMINAL BAIRRO ALTO,12:40
130308,BAIRRO PARAISO,12:50
104013,TERMINAL BAIRRO ALTO,13:05
130308,BAIRRO PARAISO,13:15
104013,TERMINAL BAIRRO ALTO,13:30
130308,BAIRRO PARAISO,13:39
104013,TERMINAL BAIRRO ALTO,13:54
130308,BAIRRO PARAISO,14:02
104013,TERMINAL BAIRRO ALTO,14:17
130308,BAIRRO PARAISO,14:25
104013,TERMINAL BAIRRO ALTO,14:40
130308,BAIRRO PARAISO,14:50
104013,TERMINAL BAIRRO ALTO,15:05
130308,BAIRRO PARAISO,15:15
104013,TERMINAL BAIRRO ALTO,15:30
130308,BAIRRO PARAISO,15:40
104013,TERMINAL BAIRRO ALTO,15:55
130308,BAIRRO PARAISO,16:05
104013,TERMINAL BAIRRO ALTO,16:20
130308,BAIRRO PARAISO,16:30
104013,TERMINAL BAIRRO ALTO,16:45
130308,BAIRRO PARAISO,16:55
104013,TERMINAL BAIRRO ALTO,17:10
130308,BAIRRO PARAISO,17:20
104013,TERMINAL BAIRRO ALTO,17:35
130308,BAIRRO PARAISO,17:45
104013,TERMINAL BAIRRO ALTO,18:00
130308,BAIRRO PARAISO,18:10
104013,TERMINAL BAIRRO ALTO,18:25
130308,BAIRRO PARAISO,18:35
104013,TERMINAL BAIRRO ALTO,18:50
130308,BAIRRO PARAISO,19:00
104013,TERMINAL BAIRRO ALTO,19:15
130308,BAIRRO PARAISO,19:25
104013,TERMINAL BAIRRO ALTO,19:40
130308,BAIRRO PARAISO,19:50
104013,TERMINAL BAIRRO ALTO,20:05
130308,BAIRRO PARAISO,20:15
104013,TERMINAL BAIRRO ALTO,20:30
130308,BAIRRO PARAISO,20:40
104013,TERMINAL BAIRRO ALTO,20:55
130308,BAIRRO PARAISO,21:05
104013,TERMINAL BAIRRO ALTO,21:20
130308,BAIRRO PARAISO,21:30
104013,TERMINAL BAIRRO ALTO,21:45
130308,BAIRRO PARAISO,21:55
104013,TERMINAL BAIRRO ALTO,22:10
