Linha,387
Tabela,001
num,ponto,horario
105109,TERMINAL CENTENARIO,05:36
102038,PRACA RUI BARBOSA,06:15
105109,TERMINAL CENTENARIO,06:52
102038,PRACA RUI BARBOSA,07:35
105109,TERMINAL CENTENARIO,08:12
102038,PRACA RUI BARBOSA,08:58
105109,TERMINAL CENTENARIO,09:31
102038,PRACA RUI BARBOSA,10:13
105109,TERMINAL CENTENARIO,10:49
102038,PRACA RUI BARBOSA,11:28
105109,TERMINAL CENTENARIO,12:07
102038,PRACA RUI BARBOSA,12:46
105109,TERMINAL CENTENARIO,13:25
102038,PRACA RUI BARBOSA,14:07
105109,TERMINAL CENTENARIO,14:43
102038,PRACA RUI BARBOSA,15:24
105109,TERMINAL CENTENARIO,16:01
102038,PRACA RUI BARBOSA,16:46
105109,TERMINAL CENTENARIO,17:32
102038,PRACA RUI BARBOSA,18:15
105109,TERMINAL CENTENARIO,19:02
102038,PRACA RUI BARBOSA,19:40
105109,TERMINAL CENTENARIO,20:15
102038,PRACA RUI BARBOSA,20:50
105109,TERMINAL CENTENARIO,21:25
102038,PRACA RUI BARBOSA,22:00
105109,TERMINAL CENTENARIO,22:35
102038,PRACA RUI BARBOSA,23:10
105109,TERMINAL CENTENARIO,23:45
102038,PRACA RUI BARBOSA,00:20
