Linha,816
Tabela,003-1
num,ponto,horario
106002,TERMINAL SANTA FELICIDADE,06:41
104504,TERMINAL CAMPINA DO SIQUEIRA,07:09
106002,TERMINAL SANTA FELICIDADE,07:31
104504,TERMINAL CAMPINA DO SIQUEIRA,07:59
106002,TERMINAL SANTA FELICIDADE,08:21
