Linha,816
Tabela,001
num,ponto,horario
104504,TERMINAL CAMPINA DO SIQUEIRA,05:52
106002,TERMINAL SANTA FELICIDADE,06:12
104504,TERMINAL CAMPINA DO SIQUEIRA,06:32
106002,TERMINAL SANTA FELICIDADE,06:54
104504,TERMINAL CAMPINA DO SIQUEIRA,07:21
106002,TERMINAL SANTA FELICIDADE,07:43
104504,TERMINAL CAMPINA DO SIQUEIRA,08:11
106002,TERMINAL SANTA FELICIDADE,08:34
104504,TERMINAL CAMPINA DO SIQUEIRA,09:02
106002,TERMINAL SANTA FELICIDADE,09:20
104504,TERMINAL CAMPINA DO SIQUEIRA,09:42
106002,TERMINAL SANTA FELICIDADE,10:00
104504,TERMINAL CAMPINA DO SIQUEIRA,10:24
106002,TERMINAL SANTA FELICIDADE,10:42
104504,TERMINAL CAMPINA DO SIQUEIRA,11:05
106002,TERMINAL SANTA FELICIDADE,11:24
104504,TERMINAL CAMPINA DO SIQUEIRA,11:46
106002,TERMINAL SANTA FELICIDADE,12:06
104504,TERMINAL CAMPINA DO SIQUEIRA,12:28
106002,TERMINAL SANTA FELICIDADE,12:48
104504,TERMINAL CAMPINA DO SIQUEIRA,13:10
106002,TERMINAL SANTA FELICIDADE,13:30
104504,TERMINAL CAMPINA DO SIQUEIRA,13:52
106002,TERMINAL SANTA FELICIDADE,14:11
104504,TERMINAL CAMPINA DO SIQUEIRA,14:34
106002,TERMINAL SANTA FELICIDADE,14:54
104504,TERMINAL CAMPINA DO SIQUEIRA,15:17
106002,TERMINAL SANTA FELICIDADE,15:37
104504,TERMINAL CAMPINA DO SIQUEIRA,16:01
106002,TERMINAL SANTA FELICIDADE,16:24
104504,TERMINAL CAMPINA DO SIQUEIRA,16:49
106002,TERMINAL SANTA FELICIDADE,17:12
104504,TERMINAL CAMPINA DO SIQUEIRA,17:39
106002,TERMINAL SANTA FELICIDADE,18:01
104504,TERMINAL CAMPINA DO SIQUEIRA,18:30
106002,TERMINAL SANTA FELICIDADE,18:53
104504,TERMINAL CAMPINA DO SIQUEIRA,19:21
106002,TERMINAL SANTA FELICIDADE,19:41
104504,TERMINAL CAMPINA DO SIQUEIRA,20:03
106002,TERMINAL SANTA FELICIDADE,20:23
104504,TERMINAL CAMPINA DO SIQUEIRA,20:45
106002,TERMINAL SANTA FELICIDADE,21:05
104504,TERMINAL CAMPINA DO SIQUEIRA,21:27
106002,TERMINAL SANTA FELICIDADE,21:47
104504,TERMINAL CAMPINA DO SIQUEIRA,22:08
106002,TERMINAL SANTA FELICIDADE,22:28
104504,TERMINAL CAMPINA DO SIQUEIRA,22:48
106002,TERMINAL SANTA FELICIDADE,23:06
104504,TERMINAL CAMPINA DO SIQUEIRA,23:26
106002,TERMINAL SANTA FELICIDADE,23:42
104504,TERMINAL CAMPINA DO SIQUEIRA,23:58
