Linha,816
Tabela,006-1
num,ponto,horario
106002,TERMINAL SANTA FELICIDADE,06:38
104504,TERMINAL CAMPINA DO SIQUEIRA,07:02
106002,TERMINAL SANTA FELICIDADE,07:22
104504,TERMINAL CAMPINA DO SIQUEIRA,07:47
106002,TERMINAL SANTA FELICIDADE,08:08
