Linha,611
Tabela,001-2
num,ponto,horario
105310,TERMINAL FAZENDINHA,16:29
105813,TERMINAL PORTAO,16:51
105310,TERMINAL FAZENDINHA,17:15
105813,TERMINAL PORTAO,17:39
105310,TERMINAL FAZENDINHA,18:05
105813,TERMINAL PORTAO,18:29
105310,TERMINAL FAZENDINHA,18:56
105813,TERMINAL PORTAO,19:20
105310,TERMINAL FAZENDINHA,19:46
