Linha,505
Tabela,003
num,ponto,horario
109103,TERMINAL BOQUEIRAO,06:44
109037,TUBO MUSEU OSCAR NIEMEYER,07:26
109103,TERMINAL BOQUEIRAO,08:06
109037,TUBO MUSEU OSCAR NIEMEYER,08:47
109103,TERMINAL BOQUEIRAO,09:28
109037,TUBO MUSEU OSCAR NIEMEYER,10:09
109103,TERMINAL BOQUEIRAO,10:50
109037,TUBO MUSEU OSCAR NIEMEYER,11:31
109103,TERMINAL BOQUEIRAO,12:12
109037,TUBO MUSEU OSCAR NIEMEYER,12:53
109103,TERMINAL BOQUEIRAO,13:34
109037,TUBO MUSEU OSCAR NIEMEYER,14:15
109103,TERMINAL BOQUEIRAO,14:56
109037,TUBO MUSEU OSCAR NIEMEYER,15:37
109103,TERMINAL BOQUEIRAO,16:18
109037,TUBO MUSEU OSCAR NIEMEYER,16:59
109103,TERMINAL BOQUEIRAO,17:40
109037,TUBO MUSEU OSCAR NIEMEYER,18:21
109103,TERMINAL BOQUEIRAO,19:02
109037,TUBO MUSEU OSCAR NIEMEYER,19:42
109103,TERMINAL BOQUEIRAO,20:22
109037,TUBO MUSEU OSCAR NIEMEYER,21:02
109103,TERMINAL BOQUEIRAO,21:42
109037,TUBO MUSEU OSCAR NIEMEYER,22:22
109103,TERMINAL BOQUEIRAO,23:00
109037,TUBO MUSEU OSCAR NIEMEYER,23:40
