Linha,828
Tabela,006-2
num,ponto,horario
104613,TERMINAL CAMPO COMPRIDO,16:00
105308,T.FAZENDINHA SENTIDO T.C.RASO,16:31
104810,TERMINAL CAPAO RASO,16:53
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,17:14
104613,TERMINAL CAMPO COMPRIDO,17:50
105308,T.FAZENDINHA SENTIDO T.C.RASO,18:25
104810,TERMINAL CAPAO RASO,18:47
105315,T.FAZENDINHA SENT.T.C.COMPRIDO,19:08
104613,TERMINAL CAMPO COMPRIDO,19:50
105308,T.FAZENDINHA SENTIDO T.C.RASO,20:19
