Linha,862
Tabela,1
num,ponto,horario
180978,BAIRRO BARIGUI,06:00
103503,PRACA ZACARIAS,06:32
180978,BAIRRO BARIGUI,07:00
103503,PRACA ZACARIAS,07:32
180978,BAIRRO BARIGUI,08:00
103503,PRACA ZACARIAS,08:32
180978,BAIRRO BARIGUI,09:00
103503,PRACA ZACARIAS,09:32
180978,BAIRRO BARIGUI,10:00
103503,PRACA ZACARIAS,10:32
180978,BAIRRO BARIGUI,11:00
103503,PRACA ZACARIAS,11:32
180978,BAIRRO BARIGUI,12:00
103503,PRACA ZACARIAS,12:32
180978,BAIRRO BARIGUI,13:00
103503,PRACA ZACARIAS,13:32
180978,BAIRRO BARIGUI,14:00
103503,PRACA ZACARIAS,14:32
180978,BAIRRO BARIGUI,15:00
103503,PRACA ZACARIAS,15:32
180978,BAIRRO BARIGUI,16:01
103503,PRACA ZACARIAS,16:36
180978,BAIRRO BARIGUI,17:10
103503,PRACA ZACARIAS,17:48
180978,BAIRRO BARIGUI,18:23
103503,PRACA ZACARIAS,19:00
180978,BAIRRO BARIGUI,19:27
103503,PRACA ZACARIAS,19:57
180978,BAIRRO BARIGUI,20:22
103503,PRACA ZACARIAS,20:51
180978,BAIRRO BARIGUI,21:14
103503,PRACA ZACARIAS,21:43
180978,BAIRRO BARIGUI,22:06
103503,PRACA ZACARIAS,22:31
180978,BAIRRO BARIGUI,22:54
103503,PRACA ZACARIAS,23:19
180978,BAIRRO BARIGUI,23:42
103503,PRACA ZACARIAS,00:07
