Linha,862
Tabela,2-2
num,ponto,horario
103503,PRACA ZACARIAS,16:08
180978,BAIRRO BARIGUI,16:39
103503,PRACA ZACARIAS,17:11
180978,BAIRRO BARIGUI,17:46
103503,PRACA ZACARIAS,18:28
