Linha,862
Tabela,001-1
num,ponto,horario
180978,BAIRRO BARIGUI,06:00
103503,PRACA ZACARIAS,06:32
180978,BAIRRO BARIGUI,07:00
103503,PRACA ZACARIAS,07:32
180978,BAIRRO BARIGUI,08:00
