Linha,646
Tabela,003
num,ponto,horario
171090,RUA URIEL NOGUEIRA DOS SANTOS,05:07
170401,BAIRRO VIVENDAS JANAINA,05:11
170907,BAIRRO POMPEIA,05:18
105721,TERMINAL PINHEIRINHO,05:50
170401,BAIRRO VIVENDAS JANAINA,06:22
170907,BAIRRO POMPEIA,06:29
105721,TERMINAL PINHEIRINHO,07:15
170401,BAIRRO VIVENDAS JANAINA,07:47
170907,BAIRRO POMPEIA,07:53
105721,TERMINAL PINHEIRINHO,08:35
170401,BAIRRO VIVENDAS JANAINA,09:09
170907,BAIRRO POMPEIA,09:15
105721,TERMINAL PINHEIRINHO,09:47
170401,BAIRRO VIVENDAS JANAINA,10:21
170907,BAIRRO POMPEIA,10:27
105721,TERMINAL PINHEIRINHO,10:59
170401,BAIRRO VIVENDAS JANAINA,11:33
170907,BAIRRO POMPEIA,11:39
105721,TERMINAL PINHEIRINHO,12:11
170401,BAIRRO VIVENDAS JANAINA,12:45
170907,BAIRRO POMPEIA,12:51
105721,TERMINAL PINHEIRINHO,13:24
170401,BAIRRO VIVENDAS JANAINA,14:00
170907,BAIRRO POMPEIA,14:06
105721,TERMINAL PINHEIRINHO,14:39
170401,BAIRRO VIVENDAS JANAINA,15:15
170907,BAIRRO POMPEIA,15:21
105721,TERMINAL PINHEIRINHO,15:54
170401,BAIRRO VIVENDAS JANAINA,16:33
170907,BAIRRO POMPEIA,16:39
105721,TERMINAL PINHEIRINHO,17:18
170401,BAIRRO VIVENDAS JANAINA,18:00
170907,BAIRRO POMPEIA,18:06
105721,TERMINAL PINHEIRINHO,18:49
170401,BAIRRO VIVENDAS JANAINA,19:27
170907,BAIRRO POMPEIA,19:32
105721,TERMINAL PINHEIRINHO,19:59
170401,BAIRRO VIVENDAS JANAINA,20:30
170907,BAIRRO POMPEIA,20:35
105721,TERMINAL PINHEIRINHO,21:03
170401,BAIRRO VIVENDAS JANAINA,21:34
170907,BAIRRO POMPEIA,21:39
105721,TERMINAL PINHEIRINHO,22:07
170401,BAIRRO VIVENDAS JANAINA,22:38
170907,BAIRRO POMPEIA,22:43
105721,TERMINAL PINHEIRINHO,23:11
170401,BAIRRO VIVENDAS JANAINA,23:42
170907,BAIRRO POMPEIA,23:47
105721,TERMINAL PINHEIRINHO,00:15
