Linha,646
Tabela,001
num,ponto,horario
171090,RUA URIEL NOGUEIRA DOS SANTOS,04:41
170401,BAIRRO VIVENDAS JANAINA,04:45
170907,BAIRRO POMPEIA,04:52
105721,TERMINAL PINHEIRINHO,05:20
170401,BAIRRO VIVENDAS JANAINA,05:52
170907,BAIRRO POMPEIA,05:59
105721,TERMINAL PINHEIRINHO,06:41
170401,BAIRRO VIVENDAS JANAINA,07:13
170907,BAIRRO POMPEIA,07:20
105721,TERMINAL PINHEIRINHO,08:12
170401,BAIRRO VIVENDAS JANAINA,08:45
170907,BAIRRO POMPEIA,08:51
105721,TERMINAL PINHEIRINHO,09:23
170401,BAIRRO VIVENDAS JANAINA,09:57
170907,BAIRRO POMPEIA,10:03
105721,TERMINAL PINHEIRINHO,10:35
170401,BAIRRO VIVENDAS JANAINA,11:09
170907,BAIRRO POMPEIA,11:15
105721,TERMINAL PINHEIRINHO,11:47
170401,BAIRRO VIVENDAS JANAINA,12:21
170907,BAIRRO POMPEIA,12:27
105721,TERMINAL PINHEIRINHO,12:59
170401,BAIRRO VIVENDAS JANAINA,13:35
170907,BAIRRO POMPEIA,13:41
105721,TERMINAL PINHEIRINHO,14:14
170401,BAIRRO VIVENDAS JANAINA,14:50
170907,BAIRRO POMPEIA,14:56
105721,TERMINAL PINHEIRINHO,15:29
170401,BAIRRO VIVENDAS JANAINA,16:07
170907,BAIRRO POMPEIA,16:13
105721,TERMINAL PINHEIRINHO,16:54
170401,BAIRRO VIVENDAS JANAINA,17:34
170907,BAIRRO POMPEIA,17:40
105721,TERMINAL PINHEIRINHO,18:23
