Linha,646
Tabela,006
num,ponto,horario
171090,RUA URIEL NOGUEIRA DOS SANTOS,05:33
170401,BAIRRO VIVENDAS JANAINA,05:37
170907,BAIRRO POMPEIA,05:44
105721,TERMINAL PINHEIRINHO,06:24
170401,BAIRRO VIVENDAS JANAINA,06:56
170907,BAIRRO POMPEIA,07:03
105721,TERMINAL PINHEIRINHO,07:49
170401,BAIRRO VIVENDAS JANAINA,08:21
170907,BAIRRO POMPEIA,08:27
105721,TERMINAL PINHEIRINHO,08:59
170401,BAIRRO VIVENDAS JANAINA,09:33
170907,BAIRRO POMPEIA,09:39
105721,TERMINAL PINHEIRINHO,10:11
170401,BAIRRO VIVENDAS JANAINA,10:45
170907,BAIRRO POMPEIA,10:51
105721,TERMINAL PINHEIRINHO,11:23
170401,BAIRRO VIVENDAS JANAINA,11:57
170907,BAIRRO POMPEIA,12:03
105721,TERMINAL PINHEIRINHO,12:35
170401,BAIRRO VIVENDAS JANAINA,13:10
170907,BAIRRO POMPEIA,13:16
105721,TERMINAL PINHEIRINHO,13:49
170401,BAIRRO VIVENDAS JANAINA,14:25
170907,BAIRRO POMPEIA,14:31
105721,TERMINAL PINHEIRINHO,15:04
170401,BAIRRO VIVENDAS JANAINA,15:41
170907,BAIRRO POMPEIA,15:47
105721,TERMINAL PINHEIRINHO,16:18
170401,BAIRRO VIVENDAS JANAINA,16:57
170907,BAIRRO POMPEIA,17:03
105721,TERMINAL PINHEIRINHO,17:44
170401,BAIRRO VIVENDAS JANAINA,18:34
170907,BAIRRO POMPEIA,18:40
105721,TERMINAL PINHEIRINHO,19:15
170401,BAIRRO VIVENDAS JANAINA,19:58
170907,BAIRRO POMPEIA,20:03
105721,TERMINAL PINHEIRINHO,20:31
170401,BAIRRO VIVENDAS JANAINA,21:02
170907,BAIRRO POMPEIA,21:07
105721,TERMINAL PINHEIRINHO,21:35
170401,BAIRRO VIVENDAS JANAINA,22:06
170907,BAIRRO POMPEIA,22:11
105721,TERMINAL PINHEIRINHO,22:39
170401,BAIRRO VIVENDAS JANAINA,23:10
170907,BAIRRO POMPEIA,23:15
105721,TERMINAL PINHEIRINHO,23:43
