Linha,508
Tabela,012
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:52
109111,TERMINAL SITIO CERCADO,07:07
109104,TERMINAL BOQUEIRAO,07:24
109026,TERMINAL GUADALUPE,08:05
109677,TERMINAL PINHEIRINHO,08:39
109111,TERMINAL SITIO CERCADO,08:54
109104,TERMINAL BOQUEIRAO,09:08
109026,TERMINAL GUADALUPE,09:45
109677,TERMINAL PINHEIRINHO,10:20
109111,TERMINAL SITIO CERCADO,10:35
109104,TERMINAL BOQUEIRAO,10:49
109026,TERMINAL GUADALUPE,11:25
109677,TERMINAL PINHEIRINHO,12:00
109111,TERMINAL SITIO CERCADO,12:16
109104,TERMINAL BOQUEIRAO,12:30
109026,TERMINAL GUADALUPE,13:06
109677,TERMINAL PINHEIRINHO,13:42
109111,TERMINAL SITIO CERCADO,13:58
109104,TERMINAL BOQUEIRAO,14:12
109026,TERMINAL GUADALUPE,14:48
109677,TERMINAL PINHEIRINHO,15:25
109111,TERMINAL SITIO CERCADO,15:41
109104,TERMINAL BOQUEIRAO,15:55
109026,TERMINAL GUADALUPE,16:32
109677,TERMINAL PINHEIRINHO,17:12
109111,TERMINAL SITIO CERCADO,17:30
109104,TERMINAL BOQUEIRAO,17:45
109026,TERMINAL GUADALUPE,18:25
109677,TERMINAL PINHEIRINHO,19:17
