Linha,508
Tabela,004
num,ponto,horario
109677,TERMINAL PINHEIRINHO,05:59
109111,TERMINAL SITIO CERCADO,06:13
109104,TERMINAL BOQUEIRAO,06:25
109026,TERMINAL GUADALUPE,06:56
109677,TERMINAL PINHEIRINHO,07:24
109111,TERMINAL SITIO CERCADO,07:39
109104,TERMINAL BOQUEIRAO,07:53
109026,TERMINAL GUADALUPE,08:26
109677,TERMINAL PINHEIRINHO,08:55
109111,TERMINAL SITIO CERCADO,09:10
109104,TERMINAL BOQUEIRAO,09:23
109026,TERMINAL GUADALUPE,09:57
109677,TERMINAL PINHEIRINHO,10:26
109111,TERMINAL SITIO CERCADO,10:42
109104,TERMINAL BOQUEIRAO,10:55
109026,TERMINAL GUADALUPE,11:28
109677,TERMINAL PINHEIRINHO,11:57
109111,TERMINAL SITIO CERCADO,12:14
109104,TERMINAL BOQUEIRAO,12:27
109026,TERMINAL GUADALUPE,13:01
109677,TERMINAL PINHEIRINHO,13:31
109111,TERMINAL SITIO CERCADO,13:48
109104,TERMINAL BOQUEIRAO,14:01
109026,TERMINAL GUADALUPE,14:35
109677,TERMINAL PINHEIRINHO,15:06
109111,TERMINAL SITIO CERCADO,15:23
109104,TERMINAL BOQUEIRAO,15:36
109026,TERMINAL GUADALUPE,16:09
109677,TERMINAL PINHEIRINHO,16:43
109111,TERMINAL SITIO CERCADO,17:01
109104,TERMINAL BOQUEIRAO,17:15
109026,TERMINAL GUADALUPE,17:51
109677,TERMINAL PINHEIRINHO,18:29
109111,TERMINAL SITIO CERCADO,18:47
109104,TERMINAL BOQUEIRAO,19:01
109026,TERMINAL GUADALUPE,19:36
109677,TERMINAL PINHEIRINHO,20:12
