Linha,508
Tabela,010
num,ponto,horario
109677,TERMINAL PINHEIRINHO,06:47
109111,TERMINAL SITIO CERCADO,07:02
109104,TERMINAL BOQUEIRAO,07:15
109026,TERMINAL GUADALUPE,07:48
109677,TERMINAL PINHEIRINHO,08:17
109111,TERMINAL SITIO CERCADO,08:32
109104,TERMINAL BOQUEIRAO,08:45
109026,TERMINAL GUADALUPE,09:20
109677,TERMINAL PINHEIRINHO,09:50
109111,TERMINAL SITIO CERCADO,10:05
109104,TERMINAL BOQUEIRAO,10:18
109026,TERMINAL GUADALUPE,10:52
109677,TERMINAL PINHEIRINHO,11:21
109111,TERMINAL SITIO CERCADO,11:37
109104,TERMINAL BOQUEIRAO,11:50
109026,TERMINAL GUADALUPE,12:23
109677,TERMINAL PINHEIRINHO,12:52
109111,TERMINAL SITIO CERCADO,13:09
109104,TERMINAL BOQUEIRAO,13:22
109026,TERMINAL GUADALUPE,13:56
109677,TERMINAL PINHEIRINHO,14:27
109111,TERMINAL SITIO CERCADO,14:45
109104,TERMINAL BOQUEIRAO,14:58
109026,TERMINAL GUADALUPE,15:32
109677,TERMINAL PINHEIRINHO,16:04
109111,TERMINAL SITIO CERCADO,16:21
109104,TERMINAL BOQUEIRAO,16:34
109026,TERMINAL GUADALUPE,17:09
109677,TERMINAL PINHEIRINHO,17:43
109111,TERMINAL SITIO CERCADO,18:02
109104,TERMINAL BOQUEIRAO,18:16
109026,TERMINAL GUADALUPE,18:51
109677,TERMINAL PINHEIRINHO,19:28
