Linha,024
Tabela,006-2
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,17:01
109095,TERMINAL CAPAO RASO,17:32
109125,TERM.C.DO SIQUEIRA (RET.VAZIO),18:02
109167,TERMINAL CAMPINA DO SIQUEIRA,18:12
