Linha,550
Tabela,008-1
num,ponto,horario
105704,TERMINAL PINHEIRINHO,06:12
108215,PRACA CARLOS GOMES,06:38
105704,TERMINAL PINHEIRINHO,07:08
108215,PRACA CARLOS GOMES,07:34
105704,TERMINAL PINHEIRINHO,08:05
