Linha,550
Tabela,007
num,ponto,horario
105704,TERMINAL PINHEIRINHO,06:08
108215,PRACA CARLOS GOMES,06:34
105704,TERMINAL PINHEIRINHO,07:04
108215,PRACA CARLOS GOMES,07:30
105704,TERMINAL PINHEIRINHO,08:00
108215,PRACA CARLOS GOMES,08:26
105704,TERMINAL PINHEIRINHO,08:57
108215,PRACA CARLOS GOMES,09:27
105704,TERMINAL PINHEIRINHO,09:57
108215,PRACA CARLOS GOMES,10:27
105704,TERMINAL PINHEIRINHO,10:57
108215,PRACA CARLOS GOMES,11:27
105704,TERMINAL PINHEIRINHO,11:57
108215,PRACA CARLOS GOMES,12:27
105704,TERMINAL PINHEIRINHO,12:57
108215,PRACA CARLOS GOMES,13:27
105704,TERMINAL PINHEIRINHO,13:57
108215,PRACA CARLOS GOMES,14:27
105704,TERMINAL PINHEIRINHO,14:57
108215,PRACA CARLOS GOMES,15:27
105704,TERMINAL PINHEIRINHO,15:57
108215,PRACA CARLOS GOMES,16:27
105704,TERMINAL PINHEIRINHO,16:59
108215,PRACA CARLOS GOMES,17:29
105704,TERMINAL PINHEIRINHO,18:01
108215,PRACA CARLOS GOMES,18:32
105704,TERMINAL PINHEIRINHO,19:05
108215,PRACA CARLOS GOMES,19:37
105704,TERMINAL PINHEIRINHO,20:09
108215,PRACA CARLOS GOMES,20:38
105704,TERMINAL PINHEIRINHO,21:07
108215,PRACA CARLOS GOMES,21:36
105704,TERMINAL PINHEIRINHO,22:05
108215,PRACA CARLOS GOMES,22:34
105704,TERMINAL PINHEIRINHO,23:04
108215,PRACA CARLOS GOMES,23:33
