Linha,550
Tabela,012-1
num,ponto,horario
105704,TERMINAL PINHEIRINHO,06:40
108215,PRACA CARLOS GOMES,07:06
105704,TERMINAL PINHEIRINHO,07:36
108215,PRACA CARLOS GOMES,08:02
105704,TERMINAL PINHEIRINHO,08:33
