Linha,550
Tabela,001
num,ponto,horario
105704,TERMINAL PINHEIRINHO,05:20
108215,PRACA CARLOS GOMES,05:46
105704,TERMINAL PINHEIRINHO,06:16
108215,PRACA CARLOS GOMES,06:42
105704,TERMINAL PINHEIRINHO,07:12
108215,PRACA CARLOS GOMES,07:38
105704,TERMINAL PINHEIRINHO,08:09
108215,PRACA CARLOS GOMES,08:36
105704,TERMINAL PINHEIRINHO,09:07
108215,PRACA CARLOS GOMES,09:37
105704,TERMINAL PINHEIRINHO,10:07
108215,PRACA CARLOS GOMES,10:37
105704,TERMINAL PINHEIRINHO,11:07
108215,PRACA CARLOS GOMES,11:37
105704,TERMINAL PINHEIRINHO,12:07
108215,PRACA CARLOS GOMES,12:37
105704,TERMINAL PINHEIRINHO,13:07
108215,PRACA CARLOS GOMES,13:37
105704,TERMINAL PINHEIRINHO,14:07
108215,PRACA CARLOS GOMES,14:37
105704,TERMINAL PINHEIRINHO,15:07
108215,PRACA CARLOS GOMES,15:37
105704,TERMINAL PINHEIRINHO,16:06
108215,PRACA CARLOS GOMES,16:36
105704,TERMINAL PINHEIRINHO,17:07
108215,PRACA CARLOS GOMES,17:37
105704,TERMINAL PINHEIRINHO,18:09
108215,PRACA CARLOS GOMES,18:40
105704,TERMINAL PINHEIRINHO,19:13
108215,PRACA CARLOS GOMES,19:46
