Linha,507
Tabela,001
num,ponto,horario
109102,TERMINAL BOQUEIRAO,05:50
109113,TERMINAL SITIO CERCADO,06:00
105707,TERMINAL PINHEIRINHO,06:12
109027,TERMINAL GUADALUPE,06:40
109102,TERMINAL BOQUEIRAO,07:05
109113,TERMINAL SITIO CERCADO,07:16
105707,TERMINAL PINHEIRINHO,07:29
109027,TERMINAL GUADALUPE,07:58
109102,TERMINAL BOQUEIRAO,08:25
109113,TERMINAL SITIO CERCADO,08:36
105707,TERMINAL PINHEIRINHO,08:49
109027,TERMINAL GUADALUPE,09:18
109102,TERMINAL BOQUEIRAO,09:45
109113,TERMINAL SITIO CERCADO,09:56
105707,TERMINAL PINHEIRINHO,10:09
109027,TERMINAL GUADALUPE,10:38
109102,TERMINAL BOQUEIRAO,11:05
109113,TERMINAL SITIO CERCADO,11:16
105707,TERMINAL PINHEIRINHO,11:29
109027,TERMINAL GUADALUPE,11:58
109102,TERMINAL BOQUEIRAO,12:25
109113,TERMINAL SITIO CERCADO,12:36
105707,TERMINAL PINHEIRINHO,12:49
109027,TERMINAL GUADALUPE,13:18
109102,TERMINAL BOQUEIRAO,13:45
109113,TERMINAL SITIO CERCADO,13:54
105707,TERMINAL PINHEIRINHO,14:06
109027,TERMINAL GUADALUPE,14:32
109102,TERMINAL BOQUEIRAO,14:55
109113,TERMINAL SITIO CERCADO,15:07
105707,TERMINAL PINHEIRINHO,15:22
109027,TERMINAL GUADALUPE,15:55
109102,TERMINAL BOQUEIRAO,16:25
109113,TERMINAL SITIO CERCADO,16:37
105707,TERMINAL PINHEIRINHO,16:52
109027,TERMINAL GUADALUPE,17:25
109102,TERMINAL BOQUEIRAO,17:55
109113,TERMINAL SITIO CERCADO,18:07
105707,TERMINAL PINHEIRINHO,18:22
109027,TERMINAL GUADALUPE,18:55
109102,TERMINAL BOQUEIRAO,19:25
109113,TERMINAL SITIO CERCADO,19:37
105707,TERMINAL PINHEIRINHO,19:52
109027,TERMINAL GUADALUPE,20:25
109102,TERMINAL BOQUEIRAO,20:55
109113,TERMINAL SITIO CERCADO,21:07
105707,TERMINAL PINHEIRINHO,21:22
109027,TERMINAL GUADALUPE,21:55
109102,TERMINAL BOQUEIRAO,22:25
109113,TERMINAL SITIO CERCADO,22:34
105707,TERMINAL PINHEIRINHO,22:46
109027,TERMINAL GUADALUPE,23:12
109102,TERMINAL BOQUEIRAO,23:35
