Linha,463
Tabela,004
num,ponto,horario
140977,PLANTA EVARISTO,05:55
140386,BAIRRO SOLITUDE,06:01
103207,PRACA CARLOS GOMES,06:30
140977,PLANTA EVARISTO,07:10
140386,BAIRRO SOLITUDE,07:22
103207,PRACA CARLOS GOMES,07:57
140977,PLANTA EVARISTO,08:35
140386,BAIRRO SOLITUDE,08:45
103207,PRACA CARLOS GOMES,09:15
140977,PLANTA EVARISTO,09:45
140386,BAIRRO SOLITUDE,09:55
103207,PRACA CARLOS GOMES,10:25
140977,PLANTA EVARISTO,10:55
140386,BAIRRO SOLITUDE,11:05
103207,PRACA CARLOS GOMES,11:35
140977,PLANTA EVARISTO,12:05
140386,BAIRRO SOLITUDE,12:15
103207,PRACA CARLOS GOMES,12:45
140977,PLANTA EVARISTO,13:15
140386,BAIRRO SOLITUDE,13:25
103207,PRACA CARLOS GOMES,13:55
140977,PLANTA EVARISTO,14:25
140386,BAIRRO SOLITUDE,14:35
103207,PRACA CARLOS GOMES,15:05
140977,PLANTA EVARISTO,15:35
140386,BAIRRO SOLITUDE,15:45
103207,PRACA CARLOS GOMES,16:25
140977,PLANTA EVARISTO,17:05
140386,BAIRRO SOLITUDE,17:17
103207,PRACA CARLOS GOMES,17:55
140977,PLANTA EVARISTO,18:35
140386,BAIRRO SOLITUDE,18:47
103207,PRACA CARLOS GOMES,19:25
140977,PLANTA EVARISTO,20:05
140386,BAIRRO SOLITUDE,20:14
103207,PRACA CARLOS GOMES,20:40
140977,PLANTA EVARISTO,21:06
140386,BAIRRO SOLITUDE,21:14
103207,PRACA CARLOS GOMES,21:40
140977,PLANTA EVARISTO,22:06
140386,BAIRRO SOLITUDE,22:14
103207,PRACA CARLOS GOMES,22:40
140977,PLANTA EVARISTO,23:06
140386,BAIRRO SOLITUDE,23:14
103207,PRACA CARLOS GOMES,23:40
140977,PLANTA EVARISTO,00:06
