Linha,371
Tabela,001
num,ponto,horario
104011,TERMINAL BAIRRO ALTO,05:32
103405,PRACA SANTOS ANDRADE,05:58
104011,TERMINAL BAIRRO ALTO,06:28
103405,PRACA SANTOS ANDRADE,06:59
104011,TERMINAL BAIRRO ALTO,07:33
103405,PRACA SANTOS ANDRADE,08:13
104011,TERMINAL BAIRRO ALTO,08:52
103405,PRACA SANTOS ANDRADE,09:25
104011,TERMINAL BAIRRO ALTO,10:00
103405,PRACA SANTOS ANDRADE,10:32
104011,TERMINAL BAIRRO ALTO,11:10
103405,PRACA SANTOS ANDRADE,11:42
104011,TERMINAL BAIRRO ALTO,12:21
103405,PRACA SANTOS ANDRADE,12:54
104011,TERMINAL BAIRRO ALTO,13:33
103405,PRACA SANTOS ANDRADE,14:05
104011,TERMINAL BAIRRO ALTO,14:43
103405,PRACA SANTOS ANDRADE,15:16
104011,TERMINAL BAIRRO ALTO,15:56
103405,PRACA SANTOS ANDRADE,16:28
104011,TERMINAL BAIRRO ALTO,17:17
103405,PRACA SANTOS ANDRADE,17:56
104011,TERMINAL BAIRRO ALTO,18:53
103405,PRACA SANTOS ANDRADE,19:29
104011,TERMINAL BAIRRO ALTO,20:04
103405,PRACA SANTOS ANDRADE,20:30
104011,TERMINAL BAIRRO ALTO,21:04
103405,PRACA SANTOS ANDRADE,21:30
104011,TERMINAL BAIRRO ALTO,22:04
103405,PRACA SANTOS ANDRADE,22:30
104011,TERMINAL BAIRRO ALTO,23:04
103405,PRACA SANTOS ANDRADE,23:30
