Linha,371
Tabela,003
num,ponto,horario
104011,TERMINAL BAIRRO ALTO,06:09
103405,PRACA SANTOS ANDRADE,06:37
104011,TERMINAL BAIRRO ALTO,07:10
103405,PRACA SANTOS ANDRADE,07:43
104011,TERMINAL BAIRRO ALTO,08:20
103405,PRACA SANTOS ANDRADE,08:53
104011,TERMINAL BAIRRO ALTO,09:26
103405,PRACA SANTOS ANDRADE,09:58
104011,TERMINAL BAIRRO ALTO,10:35
103405,PRACA SANTOS ANDRADE,11:07
104011,TERMINAL BAIRRO ALTO,11:45
103405,PRACA SANTOS ANDRADE,12:18
104011,TERMINAL BAIRRO ALTO,12:57
103405,PRACA SANTOS ANDRADE,13:30
104011,TERMINAL BAIRRO ALTO,14:08
103405,PRACA SANTOS ANDRADE,14:40
104011,TERMINAL BAIRRO ALTO,15:19
103405,PRACA SANTOS ANDRADE,15:52
104011,TERMINAL BAIRRO ALTO,16:40
103405,PRACA SANTOS ANDRADE,17:26
104011,TERMINAL BAIRRO ALTO,18:18
103405,PRACA SANTOS ANDRADE,18:58
104011,TERMINAL BAIRRO ALTO,19:33
103405,PRACA SANTOS ANDRADE,20:00
104011,TERMINAL BAIRRO ALTO,20:34
103405,PRACA SANTOS ANDRADE,21:00
104011,TERMINAL BAIRRO ALTO,21:34
103405,PRACA SANTOS ANDRADE,22:00
104011,TERMINAL BAIRRO ALTO,22:34
103405,PRACA SANTOS ANDRADE,23:00
104011,TERMINAL BAIRRO ALTO,23:34
103405,PRACA SANTOS ANDRADE,00:00
