Linha,617
Tabela,004-1
num,ponto,horario
171063,TERMINAL TATUQUARA,05:25
105740,TERMINAL PINHEIRINHO,06:05
171063,TERMINAL TATUQUARA,06:26
105740,TERMINAL PINHEIRINHO,07:13
171063,TERMINAL TATUQUARA,07:37
