Linha,617
Tabela,4-1
num,ponto,horario
171063,TERMINAL TATUQUARA,05:25
105740,TERMINAL PINHEIRINHO,06:03
171063,TERMINAL TATUQUARA,06:25
105740,TERMINAL PINHEIRINHO,07:09
171063,TERMINAL TATUQUARA,07:33
