Linha,617
Tabela,001
num,ponto,horario
171063,TERMINAL TATUQUARA,04:40
105740,TERMINAL PINHEIRINHO,05:15
171063,TERMINAL TATUQUARA,05:37
105740,TERMINAL PINHEIRINHO,06:17
171063,TERMINAL TATUQUARA,06:39
105740,TERMINAL PINHEIRINHO,07:29
171063,TERMINAL TATUQUARA,07:53
105740,TERMINAL PINHEIRINHO,08:35
171063,TERMINAL TATUQUARA,08:59
105740,TERMINAL PINHEIRINHO,09:38
171063,TERMINAL TATUQUARA,10:03
105740,TERMINAL PINHEIRINHO,10:41
171063,TERMINAL TATUQUARA,11:07
105740,TERMINAL PINHEIRINHO,11:45
171063,TERMINAL TATUQUARA,12:11
105740,TERMINAL PINHEIRINHO,12:49
171063,TERMINAL TATUQUARA,13:15
105740,TERMINAL PINHEIRINHO,13:53
171063,TERMINAL TATUQUARA,14:19
105740,TERMINAL PINHEIRINHO,14:57
171063,TERMINAL TATUQUARA,15:23
105740,TERMINAL PINHEIRINHO,16:01
171063,TERMINAL TATUQUARA,16:26
105740,TERMINAL PINHEIRINHO,17:06
171063,TERMINAL TATUQUARA,17:31
105740,TERMINAL PINHEIRINHO,18:14
171063,TERMINAL TATUQUARA,18:39
105740,TERMINAL PINHEIRINHO,19:22
171063,TERMINAL TATUQUARA,19:43
105740,TERMINAL PINHEIRINHO,20:18
171063,TERMINAL TATUQUARA,20:39
105740,TERMINAL PINHEIRINHO,21:14
171063,TERMINAL TATUQUARA,21:35
105740,TERMINAL PINHEIRINHO,22:10
171063,TERMINAL TATUQUARA,22:31
105740,TERMINAL PINHEIRINHO,23:06
171063,TERMINAL TATUQUARA,23:27
105740,TERMINAL PINHEIRINHO,00:02
