Linha,707
Tabela,003
num,ponto,horario
171104,TERMINAL TATUQUARA,05:43
102244,PRACA RUI BARBOSA,06:41
171104,TERMINAL TATUQUARA,07:35
102244,PRACA RUI BARBOSA,08:33
171104,TERMINAL TATUQUARA,09:23
102244,PRACA RUI BARBOSA,10:23
171104,TERMINAL TATUQUARA,11:17
102244,PRACA RUI BARBOSA,12:17
171104,TERMINAL TATUQUARA,13:11
102244,PRACA RUI BARBOSA,14:11
171104,TERMINAL TATUQUARA,15:04
102244,PRACA RUI BARBOSA,16:02
171104,TERMINAL TATUQUARA,16:56
102244,PRACA RUI BARBOSA,17:54
171104,TERMINAL TATUQUARA,18:48
102244,PRACA RUI BARBOSA,19:42
