Linha,561
Tabela,002
num,ponto,horario
150628,BAIRRO GUILHERMINA,06:20
102006,PRACA RUI BARBOSA,06:55
150628,BAIRRO GUILHERMINA,07:30
102006,PRACA RUI BARBOSA,08:05
150628,BAIRRO GUILHERMINA,08:40
102006,PRACA RUI BARBOSA,09:15
150628,BAIRRO GUILHERMINA,09:50
102006,PRACA RUI BARBOSA,10:25
150628,BAIRRO GUILHERMINA,11:00
102006,PRACA RUI BARBOSA,11:35
150628,BAIRRO GUILHERMINA,12:10
102006,PRACA RUI BARBOSA,12:45
150628,BAIRRO GUILHERMINA,13:20
102006,PRACA RUI BARBOSA,13:55
150628,BAIRRO GUILHERMINA,14:30
102006,PRACA RUI BARBOSA,15:05
150628,BAIRRO GUILHERMINA,15:40
102006,PRACA RUI BARBOSA,16:15
150628,BAIRRO GUILHERMINA,16:50
102006,PRACA RUI BARBOSA,17:20
150628,BAIRRO GUILHERMINA,17:50
102006,PRACA RUI BARBOSA,18:20
