Linha,304
Tabela,001
num,ponto,horario
109043,ESTACAO TUBO CIC NORTE,05:57
109052,ESTACAO TUBO TIRADENTES,06:20
109143,ESTACAO TUBO PINHAIS,06:47
109054,ESTACAO TUBO NESTOR DE CASTRO,07:13
109043,ESTACAO TUBO CIC NORTE,07:37
109052,ESTACAO TUBO TIRADENTES,08:00
109143,ESTACAO TUBO PINHAIS,08:27
109054,ESTACAO TUBO NESTOR DE CASTRO,08:53
109043,ESTACAO TUBO CIC NORTE,09:17
109052,ESTACAO TUBO TIRADENTES,09:40
109143,ESTACAO TUBO PINHAIS,10:07
109054,ESTACAO TUBO NESTOR DE CASTRO,10:33
109043,ESTACAO TUBO CIC NORTE,10:57
109052,ESTACAO TUBO TIRADENTES,11:20
109143,ESTACAO TUBO PINHAIS,11:47
109054,ESTACAO TUBO NESTOR DE CASTRO,12:13
109043,ESTACAO TUBO CIC NORTE,12:37
109052,ESTACAO TUBO TIRADENTES,13:00
109143,ESTACAO TUBO PINHAIS,13:27
109054,ESTACAO TUBO NESTOR DE CASTRO,13:53
109043,ESTACAO TUBO CIC NORTE,14:18
109052,ESTACAO TUBO TIRADENTES,14:45
109143,ESTACAO TUBO PINHAIS,15:12
109054,ESTACAO TUBO NESTOR DE CASTRO,15:38
109043,ESTACAO TUBO CIC NORTE,16:03
109052,ESTACAO TUBO TIRADENTES,16:30
109143,ESTACAO TUBO PINHAIS,16:57
109054,ESTACAO TUBO NESTOR DE CASTRO,17:23
109043,ESTACAO TUBO CIC NORTE,17:48
109052,ESTACAO TUBO TIRADENTES,18:15
109143,ESTACAO TUBO PINHAIS,18:42
109054,ESTACAO TUBO NESTOR DE CASTRO,19:08
109043,ESTACAO TUBO CIC NORTE,19:33
109052,ESTACAO TUBO TIRADENTES,20:00
109143,ESTACAO TUBO PINHAIS,20:27
109054,ESTACAO TUBO NESTOR DE CASTRO,20:53
109043,ESTACAO TUBO CIC NORTE,21:18
109052,ESTACAO TUBO TIRADENTES,21:45
109143,ESTACAO TUBO PINHAIS,22:12
109054,ESTACAO TUBO NESTOR DE CASTRO,22:38
