Linha,304
Tabela,005
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,06:25
109054,ESTACAO TUBO NESTOR DE CASTRO,06:51
109043,ESTACAO TUBO CIC NORTE,07:17
109052,ESTACAO TUBO TIRADENTES,07:40
109143,ESTACAO TUBO PINHAIS,08:07
109054,ESTACAO TUBO NESTOR DE CASTRO,08:33
109043,ESTACAO TUBO CIC NORTE,08:57
109052,ESTACAO TUBO TIRADENTES,09:20
109143,ESTACAO TUBO PINHAIS,09:47
109054,ESTACAO TUBO NESTOR DE CASTRO,10:13
109043,ESTACAO TUBO CIC NORTE,10:37
109052,ESTACAO TUBO TIRADENTES,11:00
109143,ESTACAO TUBO PINHAIS,11:27
109054,ESTACAO TUBO NESTOR DE CASTRO,11:53
109043,ESTACAO TUBO CIC NORTE,12:17
109052,ESTACAO TUBO TIRADENTES,12:40
109143,ESTACAO TUBO PINHAIS,13:07
109054,ESTACAO TUBO NESTOR DE CASTRO,13:33
109043,ESTACAO TUBO CIC NORTE,13:57
109052,ESTACAO TUBO TIRADENTES,14:24
109143,ESTACAO TUBO PINHAIS,14:51
109054,ESTACAO TUBO NESTOR DE CASTRO,15:17
109043,ESTACAO TUBO CIC NORTE,15:42
109052,ESTACAO TUBO TIRADENTES,16:09
109143,ESTACAO TUBO PINHAIS,16:36
109054,ESTACAO TUBO NESTOR DE CASTRO,17:02
109043,ESTACAO TUBO CIC NORTE,17:27
109052,ESTACAO TUBO TIRADENTES,17:54
109143,ESTACAO TUBO PINHAIS,18:21
109054,ESTACAO TUBO NESTOR DE CASTRO,18:47
109043,ESTACAO TUBO CIC NORTE,19:12
109052,ESTACAO TUBO TIRADENTES,19:39
109143,ESTACAO TUBO PINHAIS,20:06
109054,ESTACAO TUBO NESTOR DE CASTRO,20:32
109043,ESTACAO TUBO CIC NORTE,20:57
109052,ESTACAO TUBO TIRADENTES,21:24
109143,ESTACAO TUBO PINHAIS,21:51
109054,ESTACAO TUBO NESTOR DE CASTRO,22:17
109043,ESTACAO TUBO CIC NORTE,22:46
109052,ESTACAO TUBO TIRADENTES,23:16
