Linha,304
Tabela,004
num,ponto,horario
109143,ESTACAO TUBO PINHAIS,05:55
109054,ESTACAO TUBO NESTOR DE CASTRO,06:17
109043,ESTACAO TUBO CIC NORTE,06:37
109052,ESTACAO TUBO TIRADENTES,07:00
109143,ESTACAO TUBO PINHAIS,07:27
109054,ESTACAO TUBO NESTOR DE CASTRO,07:53
109043,ESTACAO TUBO CIC NORTE,08:17
109052,ESTACAO TUBO TIRADENTES,08:40
109143,ESTACAO TUBO PINHAIS,09:07
109054,ESTACAO TUBO NESTOR DE CASTRO,09:33
109043,ESTACAO TUBO CIC NORTE,09:57
109052,ESTACAO TUBO TIRADENTES,10:20
109143,ESTACAO TUBO PINHAIS,10:47
109054,ESTACAO TUBO NESTOR DE CASTRO,11:13
109043,ESTACAO TUBO CIC NORTE,11:37
109052,ESTACAO TUBO TIRADENTES,12:00
109143,ESTACAO TUBO PINHAIS,12:27
109054,ESTACAO TUBO NESTOR DE CASTRO,12:53
109043,ESTACAO TUBO CIC NORTE,13:17
109052,ESTACAO TUBO TIRADENTES,13:42
109143,ESTACAO TUBO PINHAIS,14:09
109054,ESTACAO TUBO NESTOR DE CASTRO,14:35
109043,ESTACAO TUBO CIC NORTE,15:00
109052,ESTACAO TUBO TIRADENTES,15:27
109143,ESTACAO TUBO PINHAIS,15:54
109054,ESTACAO TUBO NESTOR DE CASTRO,16:20
109043,ESTACAO TUBO CIC NORTE,16:45
109052,ESTACAO TUBO TIRADENTES,17:12
109143,ESTACAO TUBO PINHAIS,17:39
109054,ESTACAO TUBO NESTOR DE CASTRO,18:05
109043,ESTACAO TUBO CIC NORTE,18:30
109052,ESTACAO TUBO TIRADENTES,18:57
109143,ESTACAO TUBO PINHAIS,19:24
109054,ESTACAO TUBO NESTOR DE CASTRO,19:50
109043,ESTACAO TUBO CIC NORTE,20:15
109052,ESTACAO TUBO TIRADENTES,20:42
109143,ESTACAO TUBO PINHAIS,21:09
109054,ESTACAO TUBO NESTOR DE CASTRO,21:35
109043,ESTACAO TUBO CIC NORTE,22:00
109052,ESTACAO TUBO TIRADENTES,22:27
109143,ESTACAO TUBO PINHAIS,22:57
109054,ESTACAO TUBO NESTOR DE CASTRO,23:22
109043,ESTACAO TUBO CIC NORTE,23:48
109052,ESTACAO TUBO TIRADENTES,00:12
