Linha,503
Tabela,005
num,ponto,horario
104303,TERMINAL BOQUEIRAO,05:37
108065,PRACA CARLOS GOMES,06:09
104303,TERMINAL BOQUEIRAO,06:42
108065,PRACA CARLOS GOMES,07:16
104303,TERMINAL BOQUEIRAO,07:50
108065,PRACA CARLOS GOMES,08:26
104303,TERMINAL BOQUEIRAO,09:02
108065,PRACA CARLOS GOMES,09:35
104303,TERMINAL BOQUEIRAO,10:10
108065,PRACA CARLOS GOMES,10:43
104303,TERMINAL BOQUEIRAO,11:20
108065,PRACA CARLOS GOMES,11:53
104303,TERMINAL BOQUEIRAO,12:30
108065,PRACA CARLOS GOMES,13:03
104303,TERMINAL BOQUEIRAO,13:39
108065,PRACA CARLOS GOMES,14:12
104303,TERMINAL BOQUEIRAO,14:47
108065,PRACA CARLOS GOMES,15:20
104303,TERMINAL BOQUEIRAO,15:54
108065,PRACA CARLOS GOMES,16:29
104303,TERMINAL BOQUEIRAO,17:06
108065,PRACA CARLOS GOMES,17:41
104303,TERMINAL BOQUEIRAO,18:18
108065,PRACA CARLOS GOMES,18:52
104303,TERMINAL BOQUEIRAO,19:29
108065,PRACA CARLOS GOMES,20:04
104303,TERMINAL BOQUEIRAO,20:41
108065,PRACA CARLOS GOMES,21:14
104303,TERMINAL BOQUEIRAO,21:49
108065,PRACA CARLOS GOMES,22:22
104303,TERMINAL BOQUEIRAO,23:00
108065,PRACA CARLOS GOMES,23:33
