Linha,503
Tabela,004
num,ponto,horario
104303,TERMINAL BOQUEIRAO,05:28
108065,PRACA CARLOS GOMES,06:00
104303,TERMINAL BOQUEIRAO,06:33
108065,PRACA CARLOS GOMES,07:06
104303,TERMINAL BOQUEIRAO,07:40
108065,PRACA CARLOS GOMES,08:14
104303,TERMINAL BOQUEIRAO,08:49
108065,PRACA CARLOS GOMES,09:22
104303,TERMINAL BOQUEIRAO,09:57
108065,PRACA CARLOS GOMES,10:30
104303,TERMINAL BOQUEIRAO,11:05
108065,PRACA CARLOS GOMES,11:38
104303,TERMINAL BOQUEIRAO,12:16
108065,PRACA CARLOS GOMES,12:49
104303,TERMINAL BOQUEIRAO,13:25
108065,PRACA CARLOS GOMES,13:58
104303,TERMINAL BOQUEIRAO,14:33
108065,PRACA CARLOS GOMES,15:06
104303,TERMINAL BOQUEIRAO,15:41
108065,PRACA CARLOS GOMES,16:18
104303,TERMINAL BOQUEIRAO,16:56
108065,PRACA CARLOS GOMES,17:30
104303,TERMINAL BOQUEIRAO,18:07
108065,PRACA CARLOS GOMES,18:41
