Linha,021
Tabela,006
num,ponto,horario
104405,TERMINAL CABRAL,17:04
104506,TERMINAL CAMPINA DO SIQUEIRA,17:44
104819,TERMINAL CAPAO RASO,18:10
105511,TERMINAL HAUER,18:33
104703,TERMINAL CAPAO DA IMBUIA,18:56
104405,TERMINAL CABRAL,19:19
104506,TERMINAL CAMPINA DO SIQUEIRA,19:59
104819,TERMINAL CAPAO RASO,20:25
105511,TERMINAL HAUER,20:48
104703,TERMINAL CAPAO DA IMBUIA,21:11
104405,TERMINAL CABRAL,21:34
104506,TERMINAL CAMPINA DO SIQUEIRA,22:14
104819,TERMINAL CAPAO RASO,22:40
105511,TERMINAL HAUER,23:03
104703,TERMINAL CAPAO DA IMBUIA,23:26
104405,TERMINAL CABRAL,23:49
