Linha,022
Tabela,001
num,ponto,horario
109086,TERMINAL CABRAL,06:00
109119,TERMINAL CAPAO DA IMBUIA,06:26
109108,TERMINAL HAUER,06:40
109095,TERMINAL CAPAO RASO,06:56
109091,TERMINAL PORTAO,07:02
109125,TERMINAL CAMPINA DO SIQUEIRA,07:22
109086,TERMINAL CABRAL,07:45
109119,TERMINAL CAPAO DA IMBUIA,08:10
109108,TERMINAL HAUER,08:24
109095,TERMINAL CAPAO RASO,08:41
109091,TERMINAL PORTAO,08:47
109125,TERMINAL CAMPINA DO SIQUEIRA,09:08
109086,TERMINAL CABRAL,09:32
109119,TERMINAL CAPAO DA IMBUIA,10:00
109108,TERMINAL HAUER,10:15
109095,TERMINAL CAPAO RASO,10:33
109091,TERMINAL PORTAO,10:38
109125,TERMINAL CAMPINA DO SIQUEIRA,11:00
109086,TERMINAL CABRAL,11:24
109119,TERMINAL CAPAO DA IMBUIA,11:52
109108,TERMINAL HAUER,12:07
109095,TERMINAL CAPAO RASO,12:25
109091,TERMINAL PORTAO,12:30
109125,TERMINAL CAMPINA DO SIQUEIRA,12:52
109086,TERMINAL CABRAL,13:16
109119,TERMINAL CAPAO DA IMBUIA,13:43
109108,TERMINAL HAUER,13:58
109095,TERMINAL CAPAO RASO,14:16
109091,TERMINAL PORTAO,14:22
109125,TERMINAL CAMPINA DO SIQUEIRA,14:44
109086,TERMINAL CABRAL,15:08
109119,TERMINAL CAPAO DA IMBUIA,15:35
109108,TERMINAL HAUER,15:50
109095,TERMINAL CAPAO RASO,16:08
109091,TERMINAL PORTAO,16:14
109125,TERMINAL CAMPINA DO SIQUEIRA,16:36
109086,TERMINAL CABRAL,17:00
109119,TERMINAL CAPAO DA IMBUIA,17:27
109108,TERMINAL HAUER,17:42
109095,TERMINAL CAPAO RASO,18:00
109091,TERMINAL PORTAO,18:06
109125,TERMINAL CAMPINA DO SIQUEIRA,18:28
109086,TERMINAL CABRAL,18:52
109119,TERMINAL CAPAO DA IMBUIA,19:20
109108,TERMINAL HAUER,19:34
109095,TERMINAL CAPAO RASO,19:50
109091,TERMINAL PORTAO,19:55
109125,TERMINAL CAMPINA DO SIQUEIRA,20:15
109086,TERMINAL CABRAL,20:36
109119,TERMINAL CAPAO DA IMBUIA,21:02
109108,TERMINAL HAUER,21:15
109095,TERMINAL CAPAO RASO,21:32
109091,TERMINAL PORTAO,21:37
109125,TERMINAL CAMPINA DO SIQUEIRA,21:57
109086,TERMINAL CABRAL,22:19
109119,TERMINAL CAPAO DA IMBUIA,22:44
109108,TERMINAL HAUER,22:57
109095,TERMINAL CAPAO RASO,23:14
109091,TERMINAL PORTAO,23:19
109125,TERMINAL CAMPINA DO SIQUEIRA,23:38
