Linha,022
Tabela,007
num,ponto,horario
109119,TERMINAL CAPAO DA IMBUIA,06:12
109108,TERMINAL HAUER,06:26
109095,TERMINAL CAPAO RASO,06:42
109091,TERMINAL PORTAO,06:48
109125,TERMINAL CAMPINA DO SIQUEIRA,07:07
109086,TERMINAL CABRAL,07:30
109119,TERMINAL CAPAO DA IMBUIA,07:55
109108,TERMINAL HAUER,08:09
109095,TERMINAL CAPAO RASO,08:26
109091,TERMINAL PORTAO,08:32
109125,TERMINAL CAMPINA DO SIQUEIRA,08:52
109086,TERMINAL CABRAL,09:16
109119,TERMINAL CAPAO DA IMBUIA,09:44
109108,TERMINAL HAUER,09:59
109095,TERMINAL CAPAO RASO,10:17
109091,TERMINAL PORTAO,10:22
109125,TERMINAL CAMPINA DO SIQUEIRA,10:44
109086,TERMINAL CABRAL,11:08
109119,TERMINAL CAPAO DA IMBUIA,11:36
109108,TERMINAL HAUER,11:51
109095,TERMINAL CAPAO RASO,12:09
109091,TERMINAL PORTAO,12:14
109125,TERMINAL CAMPINA DO SIQUEIRA,12:36
109086,TERMINAL CABRAL,13:00
109119,TERMINAL CAPAO DA IMBUIA,13:27
109108,TERMINAL HAUER,13:42
109095,TERMINAL CAPAO RASO,14:00
109091,TERMINAL PORTAO,14:06
109125,TERMINAL CAMPINA DO SIQUEIRA,14:28
109086,TERMINAL CABRAL,14:52
109119,TERMINAL CAPAO DA IMBUIA,15:19
109108,TERMINAL HAUER,15:34
109095,TERMINAL CAPAO RASO,15:52
109091,TERMINAL PORTAO,15:58
109125,TERMINAL CAMPINA DO SIQUEIRA,16:20
109086,TERMINAL CABRAL,16:44
109119,TERMINAL CAPAO DA IMBUIA,17:11
109108,TERMINAL HAUER,17:26
109095,TERMINAL CAPAO RASO,17:44
109091,TERMINAL PORTAO,17:50
109125,TERMINAL CAMPINA DO SIQUEIRA,18:12
109086,TERMINAL CABRAL,18:36
109119,TERMINAL CAPAO DA IMBUIA,19:03
109108,TERMINAL HAUER,19:18
109095,TERMINAL CAPAO RASO,19:35
109091,TERMINAL PORTAO,19:41
109125,TERMINAL CAMPINA DO SIQUEIRA,20:03
