Linha,022
Tabela,002
num,ponto,horario
109125,TERMINAL CAMPINA DO SIQUEIRA,05:52
109086,TERMINAL CABRAL,06:15
109119,TERMINAL CAPAO DA IMBUIA,06:40
109108,TERMINAL HAUER,06:54
109095,TERMINAL CAPAO RASO,07:11
109091,TERMINAL PORTAO,07:17
109125,TERMINAL CAMPINA DO SIQUEIRA,07:37
109086,TERMINAL CABRAL,08:00
109119,TERMINAL CAPAO DA IMBUIA,08:25
109108,TERMINAL HAUER,08:39
109095,TERMINAL CAPAO RASO,08:57
109091,TERMINAL PORTAO,09:02
109125,TERMINAL CAMPINA DO SIQUEIRA,09:24
109086,TERMINAL CABRAL,09:48
109119,TERMINAL CAPAO DA IMBUIA,10:16
109108,TERMINAL HAUER,10:31
109095,TERMINAL CAPAO RASO,10:49
109091,TERMINAL PORTAO,10:54
109125,TERMINAL CAMPINA DO SIQUEIRA,11:16
109086,TERMINAL CABRAL,11:40
109119,TERMINAL CAPAO DA IMBUIA,12:08
109108,TERMINAL HAUER,12:23
109095,TERMINAL CAPAO RASO,12:41
109091,TERMINAL PORTAO,12:46
109125,TERMINAL CAMPINA DO SIQUEIRA,13:08
109086,TERMINAL CABRAL,13:32
109119,TERMINAL CAPAO DA IMBUIA,13:59
109108,TERMINAL HAUER,14:14
109095,TERMINAL CAPAO RASO,14:32
109091,TERMINAL PORTAO,14:38
109125,TERMINAL CAMPINA DO SIQUEIRA,15:00
109086,TERMINAL CABRAL,15:24
109119,TERMINAL CAPAO DA IMBUIA,15:51
109108,TERMINAL HAUER,16:06
109095,TERMINAL CAPAO RASO,16:24
109091,TERMINAL PORTAO,16:30
109125,TERMINAL CAMPINA DO SIQUEIRA,16:52
109086,TERMINAL CABRAL,17:16
109119,TERMINAL CAPAO DA IMBUIA,17:43
109108,TERMINAL HAUER,17:58
109095,TERMINAL CAPAO RASO,18:16
109091,TERMINAL PORTAO,18:22
109125,TERMINAL CAMPINA DO SIQUEIRA,18:44
109086,TERMINAL CABRAL,19:08
109119,TERMINAL CAPAO DA IMBUIA,19:37
109108,TERMINAL HAUER,19:50
109095,TERMINAL CAPAO RASO,20:07
109091,TERMINAL PORTAO,20:12
109125,TERMINAL CAMPINA DO SIQUEIRA,20:32
109086,TERMINAL CABRAL,20:54
109119,TERMINAL CAPAO DA IMBUIA,21:19
109108,TERMINAL HAUER,21:32
109095,TERMINAL CAPAO RASO,21:49
109091,TERMINAL PORTAO,21:54
109125,TERMINAL CAMPINA DO SIQUEIRA,22:14
109086,TERMINAL CABRAL,22:36
109119,TERMINAL CAPAO DA IMBUIA,23:00
109108,TERMINAL HAUER,23:14
109095,TERMINAL CAPAO RASO,23:30
109091,TERMINAL PORTAO,23:35
109125,TERMINAL CAMPINA DO SIQUEIRA,23:54
