Linha,022
Tabela,003
num,ponto,horario
109125,TERMINAL CAMPINA DO SIQUEIRA,06:07
109086,TERMINAL CABRAL,06:30
109119,TERMINAL CAPAO DA IMBUIA,06:55
109108,TERMINAL HAUER,07:09
109095,TERMINAL CAPAO RASO,07:26
109091,TERMINAL PORTAO,07:32
109125,TERMINAL CAMPINA DO SIQUEIRA,07:52
109086,TERMINAL CABRAL,08:15
109119,TERMINAL CAPAO DA IMBUIA,08:40
109108,TERMINAL HAUER,08:55
109095,TERMINAL CAPAO RASO,09:13
109091,TERMINAL PORTAO,09:18
109125,TERMINAL CAMPINA DO SIQUEIRA,09:40
109086,TERMINAL CABRAL,10:04
109119,TERMINAL CAPAO DA IMBUIA,10:32
109108,TERMINAL HAUER,10:47
109095,TERMINAL CAPAO RASO,11:05
109091,TERMINAL PORTAO,11:10
109125,TERMINAL CAMPINA DO SIQUEIRA,11:32
109086,TERMINAL CABRAL,11:56
109119,TERMINAL CAPAO DA IMBUIA,12:24
109108,TERMINAL HAUER,12:39
109095,TERMINAL CAPAO RASO,12:57
109091,TERMINAL PORTAO,13:02
109125,TERMINAL CAMPINA DO SIQUEIRA,13:24
109086,TERMINAL CABRAL,13:48
109119,TERMINAL CAPAO DA IMBUIA,14:15
109108,TERMINAL HAUER,14:30
109095,TERMINAL CAPAO RASO,14:48
109091,TERMINAL PORTAO,14:54
109125,TERMINAL CAMPINA DO SIQUEIRA,15:16
109086,TERMINAL CABRAL,15:40
109119,TERMINAL CAPAO DA IMBUIA,16:07
109108,TERMINAL HAUER,16:22
109095,TERMINAL CAPAO RASO,16:40
109091,TERMINAL PORTAO,16:46
109125,TERMINAL CAMPINA DO SIQUEIRA,17:08
109086,TERMINAL CABRAL,17:32
109119,TERMINAL CAPAO DA IMBUIA,17:59
109108,TERMINAL HAUER,18:14
109095,TERMINAL CAPAO RASO,18:32
109091,TERMINAL PORTAO,18:38
109125,TERMINAL CAMPINA DO SIQUEIRA,19:00
109086,TERMINAL CABRAL,19:24
109119,TERMINAL CAPAO DA IMBUIA,19:54
109108,TERMINAL HAUER,20:07
109095,TERMINAL CAPAO RASO,20:24
109091,TERMINAL PORTAO,20:29
109125,TERMINAL CAMPINA DO SIQUEIRA,20:49
109086,TERMINAL CABRAL,21:11
109119,TERMINAL CAPAO DA IMBUIA,21:36
109108,TERMINAL HAUER,21:49
109095,TERMINAL CAPAO RASO,22:06
109091,TERMINAL PORTAO,22:11
109125,TERMINAL CAMPINA DO SIQUEIRA,22:31
109086,TERMINAL CABRAL,22:53
109119,TERMINAL CAPAO DA IMBUIA,23:16
109108,TERMINAL HAUER,23:31
109095,TERMINAL CAPAO RASO,23:45
109091,TERMINAL PORTAO,23:50
