Linha,250
Tabela,012
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,07:08
108024,ESTACAO TUBO CENTRAL/SUL,07:26
105933,TERMINAL PINHEIRINHO,08:02
108023,ESTACAO TUBO CENTRAL/NORTE,08:31
105934,TERMINAL SANTA CANDIDA,08:56
108024,ESTACAO TUBO CENTRAL/SUL,09:15
105933,TERMINAL PINHEIRINHO,09:52
108023,ESTACAO TUBO CENTRAL/NORTE,10:17
105934,TERMINAL SANTA CANDIDA,10:39
108024,ESTACAO TUBO CENTRAL/SUL,10:56
105933,TERMINAL PINHEIRINHO,11:30
108023,ESTACAO TUBO CENTRAL/NORTE,11:55
105934,TERMINAL SANTA CANDIDA,12:17
108024,ESTACAO TUBO CENTRAL/SUL,12:34
105933,TERMINAL PINHEIRINHO,13:08
108023,ESTACAO TUBO CENTRAL/NORTE,13:33
105934,TERMINAL SANTA CANDIDA,13:55
108024,ESTACAO TUBO CENTRAL/SUL,14:12
105933,TERMINAL PINHEIRINHO,14:46
108023,ESTACAO TUBO CENTRAL/NORTE,15:11
105934,TERMINAL SANTA CANDIDA,15:33
108024,ESTACAO TUBO CENTRAL/SUL,15:50
105933,TERMINAL PINHEIRINHO,16:24
108023,ESTACAO TUBO CENTRAL/NORTE,16:49
105934,TERMINAL SANTA CANDIDA,17:11
108024,ESTACAO TUBO CENTRAL/SUL,17:28
105933,TERMINAL PINHEIRINHO,18:02
108023,ESTACAO TUBO CENTRAL/NORTE,18:27
105934,TERMINAL SANTA CANDIDA,18:49
108024,ESTACAO TUBO CENTRAL/SUL,19:07
105933,TERMINAL PINHEIRINHO,19:42
108023,ESTACAO TUBO CENTRAL/NORTE,20:07
