Linha,250
Tabela,011
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:52
108024,ESTACAO TUBO CENTRAL/SUL,07:10
105933,TERMINAL PINHEIRINHO,07:45
108023,ESTACAO TUBO CENTRAL/NORTE,08:13
105934,TERMINAL SANTA CANDIDA,08:37
108024,ESTACAO TUBO CENTRAL/SUL,08:56
105933,TERMINAL PINHEIRINHO,09:32
108023,ESTACAO TUBO CENTRAL/NORTE,09:57
105934,TERMINAL SANTA CANDIDA,10:19
108024,ESTACAO TUBO CENTRAL/SUL,10:36
105933,TERMINAL PINHEIRINHO,11:10
108023,ESTACAO TUBO CENTRAL/NORTE,11:35
105934,TERMINAL SANTA CANDIDA,11:57
108024,ESTACAO TUBO CENTRAL/SUL,12:14
105933,TERMINAL PINHEIRINHO,12:48
108023,ESTACAO TUBO CENTRAL/NORTE,13:13
105934,TERMINAL SANTA CANDIDA,13:35
108024,ESTACAO TUBO CENTRAL/SUL,13:52
105933,TERMINAL PINHEIRINHO,14:26
108023,ESTACAO TUBO CENTRAL/NORTE,14:51
105934,TERMINAL SANTA CANDIDA,15:13
108024,ESTACAO TUBO CENTRAL/SUL,15:30
105933,TERMINAL PINHEIRINHO,16:04
108023,ESTACAO TUBO CENTRAL/NORTE,16:29
105934,TERMINAL SANTA CANDIDA,16:51
108024,ESTACAO TUBO CENTRAL/SUL,17:08
105933,TERMINAL PINHEIRINHO,17:42
108023,ESTACAO TUBO CENTRAL/NORTE,18:07
105934,TERMINAL SANTA CANDIDA,18:29
108024,ESTACAO TUBO CENTRAL/SUL,18:48
105933,TERMINAL PINHEIRINHO,19:25
108023,ESTACAO TUBO CENTRAL/NORTE,19:50
