Linha,250
Tabela,004
num,ponto,horario
105933,TERMINAL PINHEIRINHO,06:06
108023,ESTACAO TUBO CENTRAL/NORTE,06:34
105934,TERMINAL SANTA CANDIDA,07:00
108024,ESTACAO TUBO CENTRAL/SUL,07:18
105933,TERMINAL PINHEIRINHO,07:53
108023,ESTACAO TUBO CENTRAL/NORTE,08:21
105934,TERMINAL SANTA CANDIDA,08:46
108024,ESTACAO TUBO CENTRAL/SUL,09:05
105933,TERMINAL PINHEIRINHO,09:42
108023,ESTACAO TUBO CENTRAL/NORTE,10:07
105934,TERMINAL SANTA CANDIDA,10:29
108024,ESTACAO TUBO CENTRAL/SUL,10:46
105933,TERMINAL PINHEIRINHO,11:20
108023,ESTACAO TUBO CENTRAL/NORTE,11:45
105934,TERMINAL SANTA CANDIDA,12:07
108024,ESTACAO TUBO CENTRAL/SUL,12:24
105933,TERMINAL PINHEIRINHO,12:58
108023,ESTACAO TUBO CENTRAL/NORTE,13:23
105934,TERMINAL SANTA CANDIDA,13:45
108024,ESTACAO TUBO CENTRAL/SUL,14:02
105933,TERMINAL PINHEIRINHO,14:36
108023,ESTACAO TUBO CENTRAL/NORTE,15:01
105934,TERMINAL SANTA CANDIDA,15:23
108024,ESTACAO TUBO CENTRAL/SUL,15:40
105933,TERMINAL PINHEIRINHO,16:14
108023,ESTACAO TUBO CENTRAL/NORTE,16:39
105934,TERMINAL SANTA CANDIDA,17:01
108024,ESTACAO TUBO CENTRAL/SUL,17:18
105933,TERMINAL PINHEIRINHO,17:52
108023,ESTACAO TUBO CENTRAL/NORTE,18:17
105934,TERMINAL SANTA CANDIDA,18:39
108024,ESTACAO TUBO CENTRAL/SUL,18:56
