Linha,622
Tabela,1
num,ponto,horario
180304,BAIRRO RONDON,05:20
104809,TERMINAL CAPAO RASO,05:42
180304,BAIRRO RONDON,06:04
104809,TERMINAL CAPAO RASO,06:26
180304,BAIRRO RONDON,06:48
104809,TERMINAL CAPAO RASO,07:11
180304,BAIRRO RONDON,07:36
104809,TERMINAL CAPAO RASO,08:00
180304,BAIRRO RONDON,08:24
104809,TERMINAL CAPAO RASO,08:49
180304,BAIRRO RONDON,09:12
104809,TERMINAL CAPAO RASO,09:36
180304,BAIRRO RONDON,09:59
104809,TERMINAL CAPAO RASO,10:22
180304,BAIRRO RONDON,10:45
104809,TERMINAL CAPAO RASO,11:08
180304,BAIRRO RONDON,11:31
104809,TERMINAL CAPAO RASO,11:55
180304,BAIRRO RONDON,12:19
104809,TERMINAL CAPAO RASO,12:43
180304,BAIRRO RONDON,13:07
104809,TERMINAL CAPAO RASO,13:31
180304,BAIRRO RONDON,13:56
104809,TERMINAL CAPAO RASO,14:20
180304,BAIRRO RONDON,14:40
104809,TERMINAL CAPAO RASO,14:58
180304,BAIRRO RONDON,15:19
104809,TERMINAL CAPAO RASO,15:40
180304,BAIRRO RONDON,16:04
104809,TERMINAL CAPAO RASO,16:28
180304,BAIRRO RONDON,16:53
104809,TERMINAL CAPAO RASO,17:18
180304,BAIRRO RONDON,17:43
104809,TERMINAL CAPAO RASO,18:08
180304,BAIRRO RONDON,18:33
104809,TERMINAL CAPAO RASO,18:58
180304,BAIRRO RONDON,19:23
104809,TERMINAL CAPAO RASO,19:48
180304,BAIRRO RONDON,20:06
104809,TERMINAL CAPAO RASO,20:24
180304,BAIRRO RONDON,20:44
104809,TERMINAL CAPAO RASO,21:02
180304,BAIRRO RONDON,21:22
104809,TERMINAL CAPAO RASO,21:40
180304,BAIRRO RONDON,22:00
104809,TERMINAL CAPAO RASO,22:17
180304,BAIRRO RONDON,22:35
104809,TERMINAL CAPAO RASO,22:50
180304,BAIRRO RONDON,23:05
104809,TERMINAL CAPAO RASO,23:20
180304,BAIRRO RONDON,23:35
104809,TERMINAL CAPAO RASO,23:50
