Linha,863
Tabela,002
num,ponto,horario
150938,BAIRRO AGUA VERDE,05:45
101017,PRACA TIRADENTES,06:10
150938,BAIRRO AGUA VERDE,06:37
101017,PRACA TIRADENTES,07:02
150938,BAIRRO AGUA VERDE,07:31
101017,PRACA TIRADENTES,07:58
150938,BAIRRO AGUA VERDE,08:29
101017,PRACA TIRADENTES,08:58
150938,BAIRRO AGUA VERDE,09:29
101017,PRACA TIRADENTES,09:56
150938,BAIRRO AGUA VERDE,10:25
101017,PRACA TIRADENTES,10:53
150938,BAIRRO AGUA VERDE,11:21
101017,PRACA TIRADENTES,11:49
150938,BAIRRO AGUA VERDE,12:20
101017,PRACA TIRADENTES,12:49
150938,BAIRRO AGUA VERDE,13:20
101017,PRACA TIRADENTES,13:49
150938,BAIRRO AGUA VERDE,14:20
101017,PRACA TIRADENTES,14:49
150938,BAIRRO AGUA VERDE,15:20
101017,PRACA TIRADENTES,15:49
150938,BAIRRO AGUA VERDE,16:23
101017,PRACA TIRADENTES,16:52
150938,BAIRRO AGUA VERDE,17:29
101017,PRACA TIRADENTES,17:59
150938,BAIRRO AGUA VERDE,18:37
101017,PRACA TIRADENTES,19:07
150938,BAIRRO AGUA VERDE,19:38
101017,PRACA TIRADENTES,20:01
150938,BAIRRO AGUA VERDE,20:32
101017,PRACA TIRADENTES,20:55
150938,BAIRRO AGUA VERDE,21:26
101017,PRACA TIRADENTES,21:49
150938,BAIRRO AGUA VERDE,22:19
101017,PRACA TIRADENTES,22:42
150938,BAIRRO AGUA VERDE,23:11
101017,PRACA TIRADENTES,23:34
