Linha,040
Tabela,003
num,ponto,horario
105316,TERM.FAZENDINHA/TERM.C.COMPRID,05:07
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,05:32
106001,TERMINAL SANTA FELICIDADE,05:57
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,06:22
105309,TERM.FAZENDINHA/TERM. CIC,06:45
105211,TERMINAL CIC/TERM.PINHEIRINHO,07:02
105718,TERMINAL PINHEIRINHO,07:20
105206,TERMINAL CIC/TERM.FAZENDINHA,07:29
105316,TERM.FAZENDINHA/TERM.C.COMPRID,07:50
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,08:17
106001,TERMINAL SANTA FELICIDADE,08:48
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,09:13
105309,TERM.FAZENDINHA/TERM. CIC,09:37
105211,TERMINAL CIC/TERM.PINHEIRINHO,09:57
105718,TERMINAL PINHEIRINHO,10:15
105206,TERMINAL CIC/TERM.FAZENDINHA,10:24
105316,TERM.FAZENDINHA/TERM.C.COMPRID,10:44
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,11:06
106001,TERMINAL SANTA FELICIDADE,11:38
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,12:03
105309,TERM.FAZENDINHA/TERM. CIC,12:27
105211,TERMINAL CIC/TERM.PINHEIRINHO,12:47
105718,TERMINAL PINHEIRINHO,13:05
105206,TERMINAL CIC/TERM.FAZENDINHA,13:14
105316,TERM.FAZENDINHA/TERM.C.COMPRID,13:34
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,13:56
106001,TERMINAL SANTA FELICIDADE,14:28
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,14:53
105309,TERM.FAZENDINHA/TERM. CIC,15:17
105211,TERMINAL CIC/TERM.PINHEIRINHO,15:37
105718,TERMINAL PINHEIRINHO,15:55
105206,TERMINAL CIC/TERM.FAZENDINHA,16:04
105316,TERM.FAZENDINHA/TERM.C.COMPRID,16:26
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,16:53
106001,TERMINAL SANTA FELICIDADE,17:24
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,17:52
105309,TERM.FAZENDINHA/TERM. CIC,18:18
105211,TERMINAL CIC/TERM.PINHEIRINHO,18:42
105718,TERMINAL PINHEIRINHO,19:04
105206,TERMINAL CIC/TERM.FAZENDINHA,19:13
105316,TERM.FAZENDINHA/TERM.C.COMPRID,19:37
